UnitID,Institution Name,NCAA/NAIA conference number football (IC2014),State abbreviation (HD2014),FIPS state code (HD2014),Sector of institution (HD2014),Percent of undergraduate students awarded Pell grants (SFA1415_RV),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  US total),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Alabama),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Alaska),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Arizona),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Arkansas),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  California),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Colorado),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Connecticut),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Delaware),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  District of Columbia),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Florida),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Georgia),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Hawaii),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Idaho),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Illinois),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Indiana),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Iowa),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Kansas),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Kentucky),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Louisiana),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Maine),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Maryland),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Massachusetts),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Michigan),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Minnesota),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Mississippi),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Missouri),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Montana),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Nebraska),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Nevada),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  New Hampshire),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  New Jersey),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  New Mexico),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  New York),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  North Carolina),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  North Dakota),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Ohio),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Oklahoma),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Oregon),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Pennsylvania),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Rhode Island),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  South Carolina),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  South Dakota),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Tennessee),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Texas),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Utah),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Vermont),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Virginia),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Washington),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  West Virginia),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Wisconsin),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  Wyoming),First-time degree/certificate-seeking undergraduate students (EF2014C_RV  State unknown),On campus  other expenses 2014-15 (IC2014_AY),Off campus (not with family)  other expenses 2014-15 (IC2014_AY),Off campus (with family)  other expenses 2014-15 (IC2014_AY),On campus  other expenses 2014-15 (IC2014_PY),Off campus (not with family)  other expenses 2014-15 (IC2014_PY),Off campus (with family)  other expenses 2014-15 (IC2014_PY),Grand total (EF2014B_RV  Undergraduate  Age 25 and over total),
102368,Troy University,134,AL,1,1,43,1837,1435,,,,3,1,1,,,179,139,,1,4,2,,1,,1,1,1,,2,,10,2,,,,,1,,2,5,,4,1,,,,10,1,8,11,,,4,2,1,2,,2,3585,5713,5713,,,,7654,
178615,Truman State University,145,MO,29,1,20,1262,,,,,4,4,,,,1,1,1,,134,2,36,22,1,,,,2,1,7,,1000,1,19,,1,1,,,1,,,3,,1,,,,2,11,,,,,,6,,,3800,3800,3800,,,,97,
160755,Tulane University of Louisiana,372,LA,22,2,15,1616,26,2,8,5,181,30,56,3,11,62,29,,2,104,7,3,5,6,207,4,85,90,13,8,12,20,1,2,2,3,120,5,222,11,,17,3,9,60,6,7,1,25,94,1,1,19,19,,9,,,1049,1049,4095,,,,1242,
221953,Tusculum University,160,TN,47,2,57,278,3,,,,,1,,,,7,41,,,2,1,,,4,4,,2,,1,1,,1,,,,,5,,,22,,6,,,1,,12,,154,,,,9,,1,,,,3649,3649,3649,,,,654,
102377,Tuskegee University,161,AL,1,2,49,627,208,,,,57,,4,,3,12,138,,,32,8,,3,2,11,,19,,61,,4,9,,,2,,,,5,6,,5,,,4,,6,,6,17,,,3,,,2,,,4250,4250,4250,,,,,
128328,United States Air Force Academy,203,CO,8,1,,1116,20,7,28,7,120,194,9,3,1,62,36,6,4,41,17,8,11,7,9,12,20,12,21,23,6,14,4,6,14,8,15,10,15,23,2,36,8,12,35,4,8,2,25,93,14,4,33,22,5,19,1,,,,,,,,27,
196088,University at Buffalo,119,NY,36,1,31,3041,1,,,,8,,6,1,,1,4,1,,4,2,,1,,,,3,2,9,2,,1,,,1,1,21,,2930,2,,9,,,15,,,,,1,,1,6,2,,3,,3,2481,3531,3531,,,,1541,
200800,University of Akron Main Campus,119,OH,39,1,37,3752,1,,,,5,2,1,1,4,9,2,,,17,2,,,,,,5,2,8,,,,,,1,2,1,,23,5,,3520,2,2,115,,,,2,5,,2,4,4,4,1,,,2520,3152,3066,,,,3616,
100663,University of Alabama at Birmingham,111,AL,1,1,35,1714,1471,,,1,12,,,,,32,73,,,10,1,1,1,3,2,,3,1,5,,24,,,1,3,,2,1,2,5,,6,2,,1,,4,,29,11,,,3,,1,3,,,4886,4886,4886,,,,2777,
104179,University of Arizona,127,AZ,4,1,32,7472,3,7,4502,,1360,140,42,2,3,31,13,10,20,176,22,11,16,2,6,9,34,50,18,35,,31,7,11,73,4,117,26,68,9,1,38,7,54,58,4,4,1,5,146,23,7,27,153,2,24,5,55,3300,5600,3300,,,,2362,
106397,University of Arkansas,130,AR,5,1,23,4500,3,,1,2370,28,7,,,,10,5,,,35,5,3,194,3,23,,1,3,4,5,10,322,1,6,1,1,4,1,3,3,,3,207,,3,,,,74,1152,1,,3,,,5,,,4002,4002,4002,,,,2218,
106245,University of Arkansas at Little Rock,-2,AR,5,1,40,705,,,1,660,2,,,,,,1,1,,2,,1,1,,1,,,,,2,2,3,,,1,,,,,,,,4,,,,1,,6,14,1,,,1,,,,,3524,4577,4577,,,,3759,
106485,University of Arkansas at Monticello,367,AR,5,1,59,660,,,,583,,,,,,,,,,,,,,,43,,,,,1,11,2,,,,,,,,,,,,,,,,,2,17,,,,,,,,1,3600,4950,4950,,,,683,
110635,University of California-Berkeley,127,CA,6,1,31,4645,2,1,41,,3788,34,18,,9,47,21,14,4,46,4,4,8,3,5,1,44,26,12,17,3,9,1,3,18,2,77,3,56,14,2,19,2,25,28,,3,,11,83,15,,28,85,1,7,1,,4325,4673,10484,,,,,
110662,University of California-Los Angeles,127,CA,6,1,35,4993,1,,49,1,4185,23,23,2,6,60,24,17,2,50,10,4,7,3,3,2,38,45,6,16,1,11,,,31,1,60,8,62,9,1,13,3,14,26,3,4,1,9,57,11,,28,49,1,12,,1,4164,4851,10232,,,,,
132903,University of Central Florida,372,FL,12,1,39,6254,4,1,1,1,5,6,12,1,1,5822,42,1,,31,7,1,4,5,2,4,24,11,13,6,3,6,,2,3,4,40,,28,14,1,17,,,40,3,5,,14,15,2,3,20,,2,7,,20,4076,4076,4076,,,,10929,
176965,University of Central Missouri,148,MO,29,1,37,1690,1,1,,2,6,2,,,,3,,,,20,2,15,89,1,,,,,5,1,,1505,,9,1,,,,,2,,1,7,,,,,,2,6,,1,3,2,,2,1,,2400,2400,1000,,,,1597,
206941,University of Central Oklahoma,148,OK,40,1,34,1994,,,1,3,1,,,,,3,1,2,,1,1,,7,,2,,,,,1,,3,,,,,,1,,,,,1921,,1,,,,,39,,1,,,,,1,4,3800,5346,5346,,,,3849,
237312,University of Charleston,370,WV,54,2,38,299,,,,,3,1,2,1,,9,3,,,3,1,,,3,,,9,,,,,,,,1,,3,,4,5,,24,,,7,,,,2,3,,,18,1,196,,,,2800,3100,2600,,,,433,
201885,University of Cincinnati-Main Campus,372,OH,39,1,25,4497,1,,3,,16,3,2,2,,17,9,,1,50,118,3,5,222,1,,17,11,13,8,1,7,,,1,2,12,1,10,8,,3870,,1,34,2,4,,7,17,,,10,4,1,3,,,4698,5326,4724,,,,3754,
126614,University of Colorado Boulder,127,CO,8,1,17,5507,3,2,22,5,707,3287,35,2,8,55,41,17,11,155,19,12,17,2,10,11,64,87,26,46,1,24,4,7,15,14,101,18,101,29,1,37,4,25,75,8,7,4,25,164,13,12,53,79,2,31,5,4,4626,4626,4482,,,,1700,
134130,University of Florida,130,FL,12,1,30,6215,4,,2,1,21,5,7,3,2,5683,48,,,28,4,1,2,3,4,,42,16,10,3,2,5,,2,,3,44,1,103,17,,4,,1,33,2,12,,11,26,3,,39,4,2,1,,11,3320,3320,3320,,,,1528,
139959,University of Georgia,130,GA,13,1,23,5177,12,4,2,4,13,7,11,2,5,53,4591,,1,11,3,1,1,7,18,1,42,8,7,1,2,4,,,1,1,26,1,27,75,,9,4,,22,2,27,1,47,62,,1,48,4,2,6,,,1798,2180,2180,,,,901,
225511,University of Houston,372,TX,48,1,38,3853,1,1,4,,8,1,1,,,7,4,,,11,4,1,,1,5,,,2,5,4,3,3,,1,4,1,5,1,3,,,2,6,,2,1,,,,3749,1,1,3,1,,5,1,,3950,5500,5500,,,,6347,
145637,University of Illinois Urbana-Champaign,107,IL,17,1,20,5868,4,2,11,6,227,18,8,2,3,25,23,,3,4936,21,11,5,12,2,,16,23,23,23,1,34,,3,1,1,80,4,64,8,,34,,5,19,2,2,2,10,38,4,,38,22,,16,,76,2500,,,,,,669,
151263,University of Indianapolis,145,IN,18,2,34,958,,,,,1,,,,,1,,1,,34,871,,1,5,,,1,,6,1,,6,,,1,,,,4,1,,21,,,,,,1,,,,1,,,1,,,,3140,6370,4180,,,,879,
153658,University of Iowa,107,IA,19,1,19,4092,1,1,5,1,49,22,3,,2,18,3,,3,1378,16,2197,12,,,,4,3,10,130,1,28,1,12,2,,13,3,9,3,2,10,1,3,8,1,1,4,2,27,2,2,8,5,1,85,,,2128,3040,2736,,,,1812,
155317,University of Kansas,108,KS,20,1,23,3930,2,2,13,19,99,113,5,1,1,16,7,,1,202,10,24,2549,3,2,,10,6,9,112,,313,,69,7,1,11,10,7,7,1,11,36,3,10,1,3,7,5,154,2,1,15,15,,29,3,3,3586,3586,3586,,,,1998,
157085,University of Kentucky,130,KY,21,1,25,5040,11,1,10,3,27,4,9,7,2,44,120,1,,344,141,8,5,3145,3,,48,17,52,6,5,42,,1,3,3,26,,27,37,1,534,,,69,5,11,2,74,33,2,3,82,7,43,22,,,3208,3208,3208,,,,1701,
160658,University of Louisiana at Lafayette,134,LA,22,1,32,2886,7,1,,3,5,3,2,2,,14,7,,1,4,1,,2,,2696,,2,,3,1,9,4,1,,3,1,1,1,,,,2,2,,1,,1,,4,94,,,5,1,,2,,,3264,3937,3937,,,,2481,
159993,University of Louisiana at Monroe,134,LA,22,1,34,1281,2,,,14,3,1,,,,2,3,,,3,1,,1,,1185,,1,,,,16,2,,,,,,,1,,,1,1,,2,,,,1,38,,,2,,1,,,,3095,3680,3680,,,,953,
200217,University of Mary,155,ND,38,2,22,404,,5,2,,19,11,1,,,,,1,2,3,2,,2,,,,1,,,76,1,,16,1,7,1,,,,1,201,,,3,1,,,30,,1,,,1,6,,5,4,,2450,2450,2450,,,,300,
163286,University of Maryland-College Park,107,MD,24,1,19,4044,1,,3,,35,5,50,9,20,23,4,1,,21,,,1,,4,3,3002,66,4,5,,,,1,3,9,340,2,199,11,,11,,1,104,8,1,,4,15,,1,52,6,,2,,17,3162,3824,3824,,,,,
220862,University of Memphis,372,TN,47,1,47,2291,3,,,39,3,1,1,,,8,3,,,10,3,,1,4,4,,5,,8,,130,13,,1,1,,2,1,4,2,,1,2,1,2,1,1,,2024,8,,1,1,,,2,,,5180,5180,5180,,,,4488,
170976,University of Michigan-Ann Arbor,107,MI,26,1,15,6246,1,2,12,1,419,31,109,4,20,84,44,3,2,362,26,4,9,5,1,4,117,113,3608,30,2,15,2,6,4,6,288,3,437,22,1,156,4,8,101,6,1,1,11,50,8,4,56,19,4,17,,3,2204,2204,4406,,,,485,
174075,University of Minnesota-Crookston,155,MN,27,1,22,264,,,,,9,,,,,4,2,2,,2,,1,,,,1,,,1,194,,,1,,,,,,1,,21,,,,,,,2,,8,,,1,1,,7,,6,2346,2346,2346,,,,836,
174233,University of Minnesota-Duluth,155,MN,27,1,23,2161,,1,1,,4,2,3,,,2,,,1,9,1,1,,1,,,,,2,1889,,2,,,1,,,,,,17,,,,,,,3,,,,1,2,,,204,1,13,2376,2376,2376,,,,472,
174066,University of Minnesota-Twin Cities,107,MN,27,1,20,5190,2,1,3,1,78,17,3,,1,10,6,2,2,339,3,57,9,2,2,2,11,8,16,3521,,34,,12,2,1,11,1,15,3,70,15,,3,8,1,2,75,1,28,2,2,7,7,,750,1,43,2194,2194,2194,,,,3536,
176017,University of Mississippi,130,MS,28,1,27,3762,102,,5,60,84,21,19,,2,99,295,1,1,100,23,,20,22,90,1,35,15,18,7,1682,102,,3,4,,21,1,19,66,1,24,8,5,23,5,23,,297,353,1,3,83,8,1,9,,,4500,4500,4500,,,,1838,
178396,University of Missouri-Columbia,130,MO,29,1,21,6331,3,,9,22,75,57,6,2,2,27,27,1,,1437,17,46,98,6,1,1,8,6,15,103,3,3949,1,18,,,13,,12,11,,17,17,2,9,1,4,2,42,183,4,2,19,8,1,44,,,3664,3664,3664,,,,1033,
181215,University of Nebraska at Kearney,148,NE,31,1,35,942,1,1,2,2,4,19,,,,15,,3,,1,,5,7,,,,,,,3,,3,,866,,,,1,,,,,,,,,,3,,3,1,,,1,,1,,,3636,3636,3636,,,,523,
181464,University of Nebraska-Lincoln,107,NE,31,1,21,4458,1,3,13,2,65,91,2,1,1,14,4,1,2,144,6,68,94,3,3,,2,,19,142,,52,,3367,2,,6,5,6,7,14,7,8,5,6,,2,109,5,50,2,,8,6,1,28,4,77,3604,3604,3604,,,,1144,
182281,University of Nevada-Las Vegas,203,NV,32,1,36,3802,,7,29,,264,28,6,1,2,6,3,125,8,19,5,5,3,,4,1,6,2,7,9,2,2,4,2,3131,,7,5,12,3,,6,2,7,7,1,2,2,,19,7,,7,21,,4,1,8,3526,5676,5676,,,,6076,
182290,University of Nevada-Reno,203,NV,32,1,28,3348,1,11,3,,937,4,,,,1,1,27,12,3,,1,,,2,,,1,,2,,,1,,2298,,,1,1,1,2,,,13,1,,,1,,3,1,,,13,1,1,,4,4494,5598,5456,,,,2291,
129941,University of New Haven,153,CT,9,2,26,1155,,1,2,,9,2,409,3,1,6,3,2,,2,,,1,,2,12,12,111,1,,,1,,,,28,165,,291,2,,5,,3,42,26,1,,,4,,4,4,,,,,,1464,3426,6388,,,,456,
187985,University of New Mexico-Main Campus,203,NM,35,1,40,3100,3,3,28,3,107,59,,,,6,1,2,4,5,2,,2,1,1,,7,,4,1,1,5,,3,12,,3,2682,3,1,1,5,4,3,7,1,,1,,53,6,,6,13,,2,3,46,3802,5078,3832,,,,,
199139,University of North Carolina at Charlotte,114,NC,37,1,41,3253,,,1,,6,,21,2,1,8,12,1,,2,1,1,,1,,1,19,12,4,2,,,,,,3,36,,21,3007,,10,,,20,1,11,,,2,,,28,,1,2,,16,2074,3063,2492,,,,3999,
199281,University of North Carolina at Pembroke,141,NC,37,1,55,1064,,,,,1,,,,1,4,3,,,,,,,,,,2,,,,,,,,,,4,,1,1026,,2,,1,2,,4,,,2,,,4,2,,,,5,4314,4419,4419,,,,1503,
227216,University of North Texas,111,TX,48,1,36,4273,1,1,3,3,21,3,2,,1,3,7,2,1,9,,1,5,,5,,2,2,1,2,1,5,,,2,,4,,3,4,,2,9,1,2,,3,,3,4144,,,3,5,,2,,5,3132,4398,4058,,,,,
152080,University of Notre Dame,102,IN,18,2,11,1863,8,,22,3,183,22,48,2,1,75,30,4,2,246,119,15,22,11,17,,38,48,82,69,3,25,6,18,7,8,113,6,123,19,2,121,8,17,80,3,8,3,17,90,3,,41,25,3,47,,,1950,1950,1950,,,,7,
207500,University of Oklahoma-Norman Campus,108,OK,40,1,23,4175,3,,9,17,52,58,7,,7,19,11,,6,27,2,10,54,2,10,,7,6,10,15,6,58,2,7,7,5,7,7,5,11,2,12,2358,5,15,,7,1,11,1139,4,,13,4,4,12,2,139,4614,4614,4614,,,,2493,
209551,University of Oregon,127,OR,41,1,25,3482,1,15,25,1,1061,72,5,,2,13,3,48,18,35,4,6,5,,1,,9,4,4,11,,5,4,4,30,4,8,6,5,7,1,6,3,1854,8,,3,,,43,5,1,10,116,1,8,3,4,2340,2340,2340,,,,,
219383,University of Sioux Falls,155,SD,46,2,32,242,,,2,2,9,9,,,,2,,,,,,27,2,,,,,,,50,,1,,15,,,1,,,,3,,,,,,,110,1,1,,,,1,,4,2,,3485,3880,2600,,,,,
102094,University of South Alabama,134,AL,1,1,40,1989,1561,,,2,4,,1,,,172,17,,1,13,2,,,2,15,1,2,2,1,1,147,1,,,,,5,,1,1,,3,,2,3,,2,,10,12,,,2,,,3,,,4608,4608,4608,,,,2475,
218663,University of South Carolina-Columbia,130,SC,45,1,22,4979,6,,3,2,43,23,73,18,2,52,234,,2,58,14,1,,33,4,2,270,90,14,6,,7,,1,2,10,217,,95,491,,102,5,1,147,10,2480,,49,43,,4,294,6,6,6,,53,4151,4151,4151,,,,1586,
137351,University of South Florida,372,FL,12,1,41,3812,4,,1,2,6,5,13,1,,3447,14,,,20,8,3,,1,3,2,22,12,4,4,,4,2,2,2,10,38,1,47,10,1,18,1,,27,1,3,,4,16,,3,14,2,2,3,2,27,4100,4100,4100,,,,6308,
123961,University of Southern California,127,CA,6,2,23,2494,3,5,48,7,1392,39,28,6,7,61,31,32,15,78,17,3,3,6,11,2,44,35,15,25,4,27,2,,23,5,47,9,100,21,,19,14,30,26,3,5,2,14,100,14,3,21,75,2,11,4,,1580,1580,3640,,,,634,
176372,University of Southern Mississippi,111,MS,28,1,49,1593,133,1,3,2,2,2,1,,1,29,15,,,10,,,,1,154,,1,,3,2,1165,5,,1,2,,1,,1,1,,6,,,4,,1,1,11,22,,,5,,,7,,,4580,5580,5580,,,,2667,
206084,University of Toledo,119,OH,39,1,34,3348,,,,,3,,2,,5,9,2,1,,34,20,1,,3,1,,9,1,624,2,,1,,,,,4,,7,2,,2569,,1,16,,2,,2,6,,1,4,,,3,,13,3822,4707,4707,,,,,
207971,University of Tulsa,372,OK,40,2,14,612,2,,3,30,13,8,2,,,4,1,1,,9,2,3,33,,2,1,1,,2,1,,91,,9,1,,3,4,1,,,1,316,1,2,,,,3,58,,,,1,,3,,,4524,4524,4524,,,,212,
230764,University of Utah,127,UT,49,1,30,3056,,7,19,1,194,40,7,1,,14,10,13,99,18,5,4,1,2,5,1,6,11,10,13,,2,8,2,53,7,9,5,9,4,2,6,3,27,22,3,2,1,5,70,2252,7,6,36,2,12,5,15,5094,6138,5094,,,,7401,
236948,University of Washington-Seattle Campus,127,WA,53,1,24,5353,,10,19,2,638,29,4,,2,5,5,42,23,18,4,4,6,1,,1,10,17,10,14,,8,6,1,32,2,9,1,12,5,1,4,5,69,8,1,1,1,2,40,5,3,9,4163,,10,7,84,2265,2265,2265,,,,2944,
101587,University of West Alabama,146,AL,1,1,53,343,275,,,,1,,,,,14,11,,,,,,,,3,,,,,,27,,,,,,,,,,,2,,,,,,,2,7,,,,,,,,1,2764,2764,2764,,,,,
141334,University of West Georgia,146,GA,13,1,49,2193,10,,1,,,1,1,,,9,2150,1,,2,1,,1,,,,,,2,,,,,,,,6,,,1,,,,,1,,1,,2,1,,,1,,,,,1,6300,6300,6300,,,,1346,
240444,University of Wisconsin-Madison,107,WI,55,1,14,5913,1,,9,2,127,16,35,1,11,37,15,4,2,599,16,25,7,1,1,4,47,42,28,756,,25,,2,3,1,63,4,127,6,2,20,1,5,44,3,5,3,6,16,2,6,17,14,1,3749,1,1,4238,3438,3438,,,,1623,
240727,University of Wyoming,203,WY,56,1,23,1535,3,6,8,,60,360,3,,,12,3,3,10,20,3,3,4,,,,2,2,6,11,1,10,9,29,8,,,5,3,3,1,7,7,11,6,,1,13,2,21,5,,11,14,3,7,815,24,3090,3090,1545,,,,2425,
154493,Upper Iowa University,155,IA,19,2,44,250,,,1,1,,1,,,,2,,,,29,,168,1,,6,,,,1,13,,2,,1,,,,,,,,1,6,,,,,,,,,,,2,,15,,,2600,2600,4600,,,,,
230728,Utah State University,203,UT,49,1,37,3989,3,9,124,1,120,63,1,2,,9,12,2,370,23,5,7,4,1,2,3,7,7,4,11,1,4,17,4,63,3,1,19,9,4,2,9,1,31,12,3,7,2,3,40,2861,2,18,44,3,10,22,4,3870,3870,1935,,,,5650,
141264,Valdosta State University,146,GA,13,1,47,1596,1,,,,1,1,1,,1,45,1516,,,1,1,,,,,,1,1,,,,,,1,,2,1,,1,2,,1,,,2,,,,4,2,,,5,,,1,,4,5024,5024,5024,,,,1444,
221999,Vanderbilt University,130,TN,47,2,14,1489,45,,13,11,101,21,41,3,2,115,88,3,,135,14,8,9,41,9,2,32,50,21,12,12,31,,6,3,2,80,3,97,38,,59,11,6,49,,18,1,134,93,4,,23,13,3,23,1,3,2730,,,,,,22,
234155,Virginia State University,140,VA,51,1,72,902,,,,,4,,7,8,24,3,3,,,11,1,,,1,,,53,4,,1,,1,,,4,,29,,73,13,,1,,,9,,5,,,,,,641,1,,,,5,1675,1675,6507,,,,428,
234164,Virginia Union University,140,VA,51,2,74,417,1,,1,,,1,2,7,22,22,2,1,,1,1,,,,,,56,,,,,,,,,,32,,45,16,,,,,18,,,,,,,,188,1,,,,,3436,5982,5982,,,,72,
206437,Walsh University,144,OH,39,2,32,428,,,,,1,1,,,,6,1,,,1,8,,,1,,,1,3,8,1,,,,,,1,,,5,,,379,,,7,2,,,1,,,,,1,,,,,2199,2394,2064,,,,,
156082,Washburn University,148,KS,20,1,36,784,,,,,1,9,,,,,,,,1,,,721,,,,,,,,,24,,13,1,,,1,1,,,,4,,,,,,1,7,,,,,,,,,4238,4238,4238,,,,1528,
236939,Washington State University,127,WA,53,1,34,4319,1,28,6,2,216,14,2,,,4,2,39,50,3,2,1,,1,,1,4,2,2,5,,,12,3,21,,2,2,5,2,1,2,,57,2,,2,,3,12,4,1,7,3788,,2,6,,3542,3542,3542,,,,3999,
181783,Wayne State College,155,NE,31,1,38,684,,,1,,5,2,,,,3,,,,2,,49,1,,,,,,1,5,,,,593,1,,,1,,,,,1,,1,,,15,,,,,,1,,1,1,,2712,2712,4212,,,,267,
172644,Wayne State University,144,MI,26,1,46,2135,1,,,,1,,,,,1,,,,7,1,1,,2,,,,,2086,1,,,,,,,1,,,,,11,,1,,,1,,,2,,,,2,,,,16,2020,5737,5305,,,,4922,
216764,West Chester University of Pennsylvania,158,PA,42,1,25,2350,,,,,2,,2,31,,,,1,,,,,,,,,23,1,1,,,,,,,,278,,14,1,,,,,1989,,,,,,,,6,,1,,,,2958,2958,4358,,,,1306,
237932,West Liberty University,163,WV,54,1,39,464,,,,,2,,1,,,2,,3,,,,,,,,,9,,,,,,,,,,,,,1,,109,,,33,,1,,,,,,4,,299,,,,4070,4570,4060,,,,,
229814,West Texas A & M University,147,TX,48,1,39,1311,1,2,3,1,9,20,2,,1,1,1,,,3,1,,8,,1,,2,1,3,1,,2,1,,2,1,1,35,3,1,,1,15,1,2,,1,,,1179,,,3,2,,,,,4542,4854,4854,,,,1603,
237899,West Virginia State University,163,WV,54,1,44,406,,,,,2,,,1,7,5,3,,,3,2,,,2,,,14,,3,,,,,,,,2,,2,3,,23,,,1,,,,,,,,14,1,318,,,,2000,2900,2900,,,,826,
238032,West Virginia University,108,WV,54,1,26,4643,,1,3,1,17,8,40,40,9,26,14,,,23,5,,5,6,2,1,445,39,14,3,,2,,,1,10,239,1,168,35,,220,3,2,667,4,10,,6,26,1,9,389,1,2145,2,,,1971,2629,2826,,,,1544,
237969,West Virginia Wesleyan College,370,WV,54,2,35,404,,,,,3,,,3,2,11,2,,,,,,,,,,40,1,1,,,,,,,2,8,,2,2,1,6,1,,39,,1,,,1,1,1,22,,254,,,,3500,3500,3500,,,,36,
128391,Western Colorado University,159,CO,8,1,25,453,,7,4,1,15,325,4,,,,,4,2,9,2,3,3,,1,1,1,2,1,6,1,1,,,,1,3,6,6,4,,,3,2,3,,,,,16,3,4,2,2,,3,2,,2628,2628,2484,,,,245,
157951,Western Kentucky University,111,KY,21,1,35,3003,6,2,2,1,6,,1,,,14,19,,,43,137,5,1,2381,1,,5,2,,1,1,14,,,,,1,,1,3,,20,1,1,,,,,320,6,,,2,,1,5,,,1834,3237,1834,,,,2993,
172699,Western Michigan University,119,MI,26,1,38,2965,,,1,,7,1,,,,6,1,1,,232,26,1,,2,,,4,1,2631,4,,,1,1,,,2,,,3,,16,,,5,,,,1,9,,,3,,,6,,,2315,2315,3907,,,,2490,
188304,Western New Mexico University,159,NM,35,1,44,339,,,27,,42,1,,,,1,,7,,,,,,,,,,,1,,,,,,2,,,242,,,,,,,,,,1,,14,,,,1,,,,,4694,4694,4088,,,,,
210429,Western Oregon University,213,OR,41,1,46,842,,8,2,,37,1,,,,1,,55,5,,,,,,,,,,,,,,,,4,,,,,,,,,683,,,,1,,1,,,,44,,,,,2982,2982,2982,,,,918,
238078,Wheeling University,-2,WV,54,2,25,234,,,,,5,3,1,1,2,2,,,,1,1,,,1,1,,12,1,5,1,1,,2,,,,1,,5,,,84,,,30,,1,,2,,1,1,7,,61,1,,,1800,1200,3200,,,,,
156125,Wichita State University,-2,KS,20,1,36,1477,,1,1,,7,5,,,,1,1,,1,11,5,3,1277,,,,2,,1,5,1,14,,9,,,,,,,,2,15,1,2,,1,1,2,9,,1,2,2,,4,,90,3615,4365,4075,,,,3459,
179955,William Jewell College,145,MO,29,2,27,248,,,2,6,2,6,,,,1,2,,,7,,3,43,,1,,1,,,3,,145,,7,,,,2,1,,,,7,,,,,,1,4,,,1,1,,2,,,3600,4140,4140,,,,,
199962,Wingate University,160,NC,37,2,37,562,1,,,,1,1,5,,,7,25,1,,1,1,,1,,,,10,4,1,2,,1,,,,,2,,9,439,,4,1,,6,,25,,1,4,,1,8,,,,,,2600,2940,2940,,,,,
175272,Winona State University,155,MN,27,1,26,1619,1,1,,,1,1,1,,,1,1,1,,74,2,15,,,1,,2,,,1084,,,,1,1,,,,,,2,,1,,,,,2,,2,,,,,,424,,,3060,3060,3060,,,,,
199999,Winston-Salem State University,140,NC,37,1,59,838,,,,,2,,2,1,9,,5,,,,,,,1,,,10,,,,,,,,,,5,,6,778,,2,,,,,6,,,,,,10,,,,,1,2416,3000,2765,,,,1496,
