UnitID,Institution Name,NCAA/NAIA conference number football (IC2013),State abbreviation (HD2013),FIPS state code (HD2013),Sector of institution (HD2013),Percent of undergraduate students awarded Pell grants (SFA1314_RV),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  US total),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Alabama),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Alaska),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Arizona),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Arkansas),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  California),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Colorado),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Connecticut),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Delaware),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  District of Columbia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Florida),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Georgia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Hawaii),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Idaho),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Illinois),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Indiana),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Iowa),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Kansas),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Kentucky),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Louisiana),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Maine),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Maryland),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Massachusetts),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Michigan),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Minnesota),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Mississippi),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Missouri),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Montana),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Nebraska),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Nevada),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New Hampshire),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New Jersey),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New Mexico),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  New York),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  North Carolina),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  North Dakota),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Ohio),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Oklahoma),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Oregon),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Pennsylvania),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Rhode Island),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  South Carolina),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  South Dakota),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Tennessee),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Texas),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Utah),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Vermont),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Virginia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Washington),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  West Virginia),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Wisconsin),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  Wyoming),First-time degree/certificate-seeking undergraduate students (EF2013C_RV  State unknown),On campus  other expenses 2013-14 (IC2013_AY),Off campus (not with family)  other expenses 2013-14 (IC2013_AY),Off campus (with family)  other expenses 2013-14 (IC2013_AY),On campus  other expenses 2013-14 (IC2013_PY),Off campus (not with family)  other expenses 2013-14 (IC2013_PY),Off campus (with family)  other expenses 2013-14 (IC2013_PY),Grand total (EF2013B_RV  Undergraduate  Age 25 and over total),
213598,Lincoln University,140,PA,42,1,63,317,,,,,8,,7,18,15,3,3,,,2,1,,,,1,,42,1,3,,,,,,1,,37,,54,2,,1,,,111,,,,1,3,,,3,,,,,,3315,4922,4922,,,,163,
177940,Lincoln University,148,MO,29,1,56,413,,,,1,3,,,,,2,2,,,38,,1,8,1,,,1,,2,1,1,334,,4,,,1,,1,,,1,1,,,,,,3,3,,,1,,,3,,,3052,3342,3119,,,,590,
177968,Lindenwood University,148,MO,29,2,33,1159,,2,5,6,28,11,2,,,17,5,5,,226,13,6,9,4,2,,2,,8,9,1,683,,5,,1,,3,1,2,,8,5,,9,,2,1,7,45,2,,2,4,,8,1,9,6200,7000,7000,,,,2326,
198862,Livingstone College,140,NC,37,2,85,395,2,,1,,5,,,,17,13,11,,,4,,,,,,,14,1,15,,,2,,,,,1,,,277,,,,,1,,5,,2,2,,,21,1,,,,,2000,,,,,,89,
213613,Lock Haven University,158,PA,42,1,40,1083,,,,,1,,2,,,,,1,,,,,,,,,6,,,,,,,,,,35,,10,1,,,1,,1023,,,,,,,,3,,,,,,3500,3500,3500,,,,425,
159391,Louisiana State University and Agricultural & Mechanical College,130,LA,22,1,20,5425,21,2,,10,34,9,4,2,1,69,70,1,,29,2,5,2,4,4487,,29,10,5,3,41,7,,,4,1,17,3,14,15,,9,2,2,11,,3,,39,405,,,40,6,,2,1,4,3050,3628,3628,,,,1332,
159647,Louisiana Tech University,111,LA,22,1,21,1526,7,1,1,47,9,3,,1,,1,4,1,,5,1,,,2,1290,,1,,4,,8,3,,,1,,,,,2,1,,3,,,,1,,4,119,,,3,,,3,,,3429,3744,3699,,,,1393,
198899,Mars Hill University,160,NC,37,2,56,403,,,,,1,1,1,,,24,28,,,1,,,,6,1,,6,1,1,,,1,,,,,3,1,4,263,,3,,,2,,30,,8,2,,1,13,,1,,,,1900,,1600,,,,209,
237525,Marshall University,111,WV,54,1,43,1846,2,,1,1,2,1,1,,16,16,5,,,4,1,,,39,,,23,2,2,1,,1,,,,,6,,3,6,,198,1,,15,,5,,7,6,,,37,2,1442,,,,2344,3144,6094,,,,1742,
147013,McKendree University,145,IL,17,2,36,377,,,1,,10,2,,,,1,1,,,294,6,,,,1,,1,,1,,,47,,2,1,,,,,,,,,,,,,,,4,,,,2,,3,,,2550,3250,3200,,,,899,
213987,Mercyhurst University,158,PA,42,2,32,545,,,,,6,1,,,,5,1,,,9,2,,1,,,1,6,4,7,1,,2,,,3,3,4,,147,1,,76,,,252,1,,,,4,,1,4,2,,1,,,1750,1750,1750,,,,213,
204024,Miami University-Oxford,119,OH,39,1,14,3485,,1,5,2,42,26,60,,6,7,22,1,2,382,93,1,8,47,1,1,27,35,98,43,,60,1,1,1,3,42,,52,10,1,2219,1,2,56,2,1,,21,11,1,1,46,6,5,29,,3,3751,3751,6011,,,,308,
171100,Michigan State University,107,MI,26,1,23,6717,,3,3,,69,4,23,,2,47,9,2,,292,24,1,2,6,,,23,19,5793,17,,4,,1,3,5,68,2,57,12,1,62,,1,42,3,4,,2,59,,,17,9,,14,11,1,1886,1886,1886,,,,1358,
171128,Michigan Technological University,144,MI,26,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272,2272,2272,,,,273,
220978,Middle Tennessee State University,111,TN,47,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4144,4144,4128,,,,4898,
226833,Midwestern State University,147,TX,48,1,38,782,,,,1,3,,,1,,,1,,,1,,,1,,,1,,,,1,,1,,,,,,1,2,,1,,3,,,,,,1,759,,,1,,,1,,2,1740,1740,4267,,,,1482,
101675,Miles College,161,AL,1,2,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768,3108,2928,,,,276,
214041,Millersville University of Pennsylvania,158,PA,42,1,33,1290,,,,,1,1,,7,,1,,,,,,,,,,,24,,,,,,,,,1,32,,1,,,1,,,1219,1,,,,,,,1,,,,,,1811,1811,1350,,,,788,
174358,Minnesota State University Moorhead,155,MN,27,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,3252,3252,,,,1184,
173920,Minnesota State University-Mankato,155,MN,27,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052,2698,2698,,,,1594,
200253,Minot State University,155,ND,38,1,22,360,1,1,1,,15,5,,,,7,1,,,2,,,,,,,,1,1,5,,,11,,,,,,1,1,286,,,3,2,,,2,,2,,,1,8,,2,1,,3460,3460,2270,,,,833,
176053,Mississippi College,204,MS,28,2,36,587,66,,,7,1,1,,,,27,4,,,3,1,,,2,62,,1,,1,,326,,,,,,,,1,,,3,,1,1,,,,38,39,,,1,1,,,,,3543,3453,5107,,,,499,
176080,Mississippi State University,130,MS,28,1,33,3130,281,1,1,26,10,6,1,2,,53,145,,,31,5,1,1,6,63,1,8,2,4,1,2005,16,,,,,8,,3,9,,4,,,1,1,7,2,332,76,1,,9,,1,6,,,5051,5051,5051,,,,1755,
178341,Missouri Southern State University,148,MO,29,1,56,797,,,,21,2,,,,,5,2,,,4,,1,51,,3,,,1,,2,,665,1,1,,,,1,,2,,1,28,,,,,,,4,,,,1,,,,1,3264,3868,3868,,,,1815,
178411,Missouri University of Science and Technology,145,MO,29,1,26,1232,,3,,8,6,8,,,,1,,1,,111,3,3,14,2,3,1,2,1,3,4,,1000,,4,,,,,,2,,7,8,,3,,1,,4,17,1,,3,3,1,3,1,,2502,,,,,,424,
178387,Missouri Western State University,148,MO,29,1,43,961,,1,,,3,1,,,,,,,,4,1,6,34,,,,,,1,2,,888,,16,,,,,,,,1,1,1,,,,,,,,,,,,1,,,2665,2665,2600,,,,1318,
140553,Morehouse College,161,GA,13,2,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6697,,,,,,84,
187897,New Mexico Highlands University,159,NM,35,1,53,344,,,14,,63,12,,,,7,1,4,,3,3,,1,,,,1,,1,,,1,,,4,,1,199,,2,,,,,,1,,,,14,3,,3,6,,,,,4584,4712,3892,,,,928,
218414,Newberry College,160,SC,45,2,47,229,1,,1,,3,4,,1,,8,12,,,,,,,1,,1,6,,,,,,,,,,2,,4,8,,2,,,1,,166,,1,,,,6,,,1,,,4000,4000,4000,,,,78,
218441,North Greenville University,141,SC,45,2,38,493,2,,,,,1,,,,10,15,,1,1,,,,,1,1,1,1,,,,,,,,1,1,,,56,,1,,1,3,,383,,4,1,,,4,1,1,,,2,4574,4574,4574,,,,82,
207263,Northeastern State University,148,OK,40,1,50,851,,,,23,3,3,,,,,,,,,1,,2,,1,,,,,,1,2,,,,,,1,1,1,,1,783,,,,,,,27,,,,1,,,,,1620,5080,4920,,,,2910,
147703,Northern Illinois University,119,IL,17,1,44,2659,1,,3,,6,1,,,,5,1,,,2536,17,2,1,,,,,,8,9,1,5,,1,3,,1,,,,,5,2,,,,,,,1,,3,,1,1,45,,,2662,2662,2662,,,,2565,
171456,Northern Michigan University,144,MI,26,1,39,1651,1,,2,,3,2,,,,11,2,,,156,10,1,,1,,,2,,1288,27,,1,1,1,,2,1,,1,1,1,5,,,,,,,2,4,,,2,,1,122,,,1740,1740,1740,,,,1331,
219259,Northern State University,155,SD,46,1,23,384,1,1,4,,7,1,,,,1,1,,2,2,1,3,,,,,,,,56,,,2,3,1,,,,,,24,1,,,,,,262,,3,,1,,2,,4,1,,3700,3700,3700,,,,499,
178624,Northwest Missouri State University,148,MO,29,1,35,1277,,,,,7,2,,,,2,3,,2,17,1,145,25,,,,,,,1,,908,,154,,,,,,,,4,,,,,1,,2,2,,,,,,,,1,2500,2500,2500,,,,250,
207306,Northwestern Oklahoma State University,367,OK,40,1,34,395,,1,3,3,14,1,,,,4,,,,,,,29,,2,,,,1,,,2,1,1,,,,,,1,,,300,,,,,,,31,,,,,,,1,,3600,2500,2000,,,,393,
147767,Northwestern University,107,IL,17,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,1926,2910,,,,581,
171492,Northwood University,144,MI,26,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628,3456,3456,,,,1304,
204468,Notre Dame College,370,OH,39,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1410,1410,,,,505,
204617,Ohio Dominican University,144,OH,39,2,33,233,,,,,,,,,,2,,,,1,2,,,,,,,,6,,,,,,,,,,1,,,218,,,,,,,,1,,,,,,2,,,2077,3977,3977,,,,536,
204796,Ohio State University-Main Campus,107,OH,39,1,22,6613,5,2,9,1,109,15,30,6,5,50,34,3,2,214,36,5,6,30,3,5,71,40,108,20,,23,1,2,7,6,108,2,175,36,1,5073,3,4,162,6,9,,23,51,3,1,58,7,12,24,2,5,2454,2454,4438,,,,3730,
204857,Ohio University-Main Campus,119,OH,39,1,26,4148,3,1,,,14,7,11,2,4,6,12,1,,54,5,1,,14,,1,45,7,24,2,1,4,,1,4,2,28,,41,14,,3626,,1,169,,1,,,4,,,22,2,10,4,,,2818,2818,6056,,,,6515,
207403,Oklahoma Baptist University,355,OK,40,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3998,3998,3858,,,,248,
207388,Oklahoma State University-Main Campus,108,OK,40,1,28,3788,1,3,4,24,35,26,4,2,1,6,4,1,1,27,7,2,86,,7,3,5,1,10,,,49,1,2,6,1,5,8,6,4,,9,2478,3,3,,1,3,6,916,3,,11,4,,5,4,,4770,4770,4770,,,,2631,
232982,Old Dominion University,111,VA,51,1,35,2905,,,,,5,,8,8,16,3,3,3,,3,1,,,,,,65,7,1,,,2,,,,2,34,1,22,21,,5,1,2,34,5,4,,2,6,,,2570,2,1,,,68,2875,2875,2875,,,,5268,
209542,Oregon State University,127,OR,41,1,32,3690,,27,11,,422,17,4,,,4,3,60,25,6,3,3,1,,1,,3,2,1,6,1,,7,,20,,3,1,2,2,,2,,2792,4,,1,2,1,18,2,,6,213,,6,1,7,2577,2577,2577,,,,4488,
107512,Ouachita Baptist University,367,AR,5,2,29,391,1,,,255,1,1,,,,,,,,,,,3,,5,,,,,,3,4,,,1,,,1,,1,,,3,,,,1,,4,106,,,1,,,,,,2500,3000,2800,,,,32,
194310,Pace University,153,NY,36,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130,2880,2880,,,,1102,
155681,Pittsburg State University,148,KS,20,1,39,1144,,,4,28,,,,,,,1,,,1,,1,789,,,,,,,,,223,,4,,,1,2,1,,,,65,,,,,,,14,,,,,,1,,9,3436,3925,3925,,,,981,
130183,Post University,-2,CT,9,3,47,1025,18,,3,1,32,6,272,3,,41,65,3,3,20,8,3,5,11,15,2,14,15,22,11,39,13,2,2,4,6,30,4,85,19,1,38,5,3,32,5,18,1,26,61,3,4,25,3,6,15,1,1,4250,4250,4250,,,,5421,
243780,Purdue University-Main Campus,107,IN,18,1,20,5455,2,6,11,,220,25,18,4,,52,27,4,5,551,3558,11,11,22,2,4,32,42,66,43,1,49,2,4,11,5,69,3,46,18,,153,4,11,59,1,2,,27,60,3,1,33,19,1,46,1,110,1750,1750,3120,,,,1678,
148131,Quincy University,145,IL,17,2,42,274,,,2,,3,,,,,1,,,,184,3,4,,,,,,,1,,,63,,1,,,,1,,,,5,,,,,,,,1,,,,1,,4,,,2150,3150,3150,,,,141,
227757,Rice University,111,TX,48,2,17,839,4,1,8,1,71,10,8,,2,28,20,2,1,20,6,3,4,5,11,1,8,8,5,2,1,7,1,2,8,2,9,3,20,8,,7,8,9,9,1,4,1,7,448,,1,12,14,,5,,23,1550,1550,1550,,,,19,
186380,Rutgers University-New Brunswick,104,NJ,34,1,30,5996,,,1,1,43,,30,3,1,16,13,,,11,,,,,,1,37,33,4,6,,1,,,4,4,5504,,162,4,,9,2,1,61,2,3,,1,6,,1,10,4,,,,17,2841,2039,2035,,,,3003,
172051,Saginaw Valley State University,144,MI,26,1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092,3166,3166,,,,1357,
183239,Saint Anselm College,153,NH,33,2,17,503,,,,,4,,28,,,3,2,,,1,,,,,,34,3,260,1,1,,,,,,103,6,1,21,1,,1,,,2,20,,,,1,1,7,2,,,,,,1500,2000,2000,,,,28,
199582,Saint Augustine's University,140,NC,37,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060,7780,5125,,,,134,
122409,San Diego State University,203,CA,6,1,40,4485,,1,38,,3990,31,8,1,1,11,6,19,4,27,6,2,4,1,3,2,14,25,3,20,,4,1,1,37,4,27,10,20,2,,7,1,15,11,2,,2,2,30,12,1,6,64,,9,,,2744,3140,2788,,,,4474,
122755,San Jose State University,137,CA,6,1,42,3660,,,6,,3599,1,1,1,,2,1,7,,3,,1,,,,1,2,3,,1,,,,,1,,2,,1,,,,,4,3,,,1,1,6,,,2,8,,2,,,2727,2794,2832,,,,5154,
140960,Savannah State University,121,GA,13,1,74,1282,2,,,,5,,,1,1,32,1206,,,1,1,,1,1,,,1,,3,,,1,,,,,2,,,1,,2,,,,,15,,,2,,,1,1,,2,,,2050,2250,2250,,,,423,
215947,Seton Hill University,158,PA,42,2,31,369,,,1,,5,,1,,1,20,,,,1,,,,1,1,3,19,,4,1,1,,,,,2,6,,19,,,8,,2,264,,,,1,2,,,5,,1,,,,2500,3000,2300,,,,267,
199643,Shaw University,140,NC,37,2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440,4390,4390,,,,481,
237792,Shepherd University,370,WV,54,1,33,682,,,,,2,1,,4,3,,,,,,1,,,,,,133,1,,1,,,,,,,1,,2,,,2,,1,20,,1,,,1,,,64,,444,,,,2875,3350,3350,,,,939,
216010,Shippensburg University of Pennsylvania,193,PA,42,1,31,1516,,,,,,,1,2,3,,,,,,,,,,,,76,,,1,,,,,,,24,,7,1,,,,,1388,,,,,1,,,10,,2,,,,3272,3272,3812,,,,376,
140988,Shorter University,146,GA,13,2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,6501,3735,,,,370,
216038,Slippery Rock University of Pennsylvania,158,PA,42,1,32,1401,,,1,,4,1,2,1,,3,1,,,2,2,,,,,,25,1,3,,,,,,,,18,,28,,,78,,1,1217,,,,1,1,,,8,,3,,,,2012,3682,4246,,,,621,
219347,South Dakota School of Mines and Technology,141,SD,46,1,26,546,,3,12,,17,59,,,,1,2,,4,8,,7,,,,1,2,2,1,79,,2,7,30,2,2,1,,1,1,14,2,3,3,3,,1,229,,12,1,,1,10,,8,15,,4000,4500,4500,,,,335,
207847,Southeastern Oklahoma State University,367,OK,40,1,48,525,1,,1,1,1,2,,,,,,,1,,,,,,1,,,,,,,1,,,,,,2,2,,,,397,,,2,,1,,112,,,,,,,,,2957,3860,4854,,,,1096,
107983,Southern Arkansas University Main Campus,367,AR,5,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,6256,5408,,,,507,
130493,Southern Connecticut State University,153,CT,9,1,36,1376,,,,,3,,1277,,,3,,,,,,,1,,,1,,15,,,,,,,,2,11,,47,2,,1,,,4,3,,,,,,1,,,,1,,4,1565,3653,1155,,,,1243,
228246,Southern Methodist University,372,TX,48,2,16,1364,18,,24,12,189,36,30,1,3,70,37,3,,42,8,1,11,4,17,,13,12,11,12,1,43,,4,6,3,22,6,26,12,,8,23,10,12,1,5,1,26,558,1,,18,12,1,6,,5,2800,2800,2800,,,,243,
206862,Southern Nazarene University,367,OK,40,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,,,,619,
179326,Southwest Baptist University,148,MO,29,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,,,,727,
175078,Southwest Minnesota State University,155,MN,27,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156,3156,3156,,,,491,
207865,Southwestern Oklahoma State University,367,OK,40,1,38,863,,,,2,1,6,1,,,1,,,,,,,7,,1,,1,,,,,1,,,,,,,1,1,,,787,1,,,,,1,49,,,,,,2,,,6066,6066,5184,,,,778,
243744,Stanford University,127,CA,6,2,16,1462,4,4,25,,596,33,18,2,5,52,32,10,6,51,12,4,1,8,5,2,31,30,20,24,2,11,2,6,6,3,33,10,56,20,1,19,8,32,29,4,4,3,6,108,8,3,35,65,2,9,2,,2400,,,,,,292,
167996,Stonehill College,153,MA,25,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,1345,3825,,,,19,
216339,Temple University,372,PA,42,1,35,4065,,1,1,1,17,2,44,17,13,7,2,,,5,2,1,,2,,3,87,43,6,1,,1,,1,1,9,341,,120,8,,7,1,2,3268,3,2,1,1,5,,2,26,2,3,4,1,1,4240,5790,2070,,,,3484,
228723,Texas A & M University-College Station,130,TX,48,1,22,10157,3,2,8,6,55,12,6,2,,20,33,2,3,13,5,2,7,3,25,2,10,4,6,4,1,11,1,3,5,1,10,7,9,10,1,10,11,11,9,1,5,1,18,9768,1,,16,7,,7,,,2849,2849,2849,,,,1358,
224554,Texas A & M University-Commerce,147,TX,48,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734,1867,1867,,,,2325,
228705,Texas A & M University-Kingsville,147,TX,48,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699,5171,4467,,,,3145,
228875,Texas Christian University,108,TX,48,2,13,1865,14,2,40,25,305,56,7,,,21,28,4,4,78,3,7,42,6,28,1,7,14,11,14,8,43,2,14,11,2,16,11,8,15,1,13,25,18,7,,4,2,34,880,5,,6,9,,8,1,5,2100,2620,2620,,,,450,
228459,Texas State University,134,TX,48,1,35,5355,1,1,2,3,11,10,,,,6,3,,1,5,2,,1,,1,2,3,,2,,1,1,,,1,2,1,3,3,2,,4,4,2,2,,,1,,5267,,,2,3,,2,,,2960,3780,6060,,,,4693,
229115,Texas Tech University,108,TX,48,1,28,4726,1,1,6,1,22,32,,,,6,7,,,7,,,1,,2,,1,1,3,1,,3,1,,3,2,4,89,5,9,2,3,10,2,2,,1,1,2,4477,,1,2,7,,1,,7,4420,3546,3546,,,,2706,
100751,The University of Alabama,130,AL,1,1,20,6292,2578,6,42,14,206,52,54,8,5,356,533,4,2,194,59,13,25,72,76,2,117,51,60,7,78,76,,3,6,13,108,5,102,159,1,100,11,7,123,5,73,,312,366,3,3,140,18,9,24,1,10,3194,3194,4970,,,,2511,
202763,The University of Findlay,144,OH,39,2,20,580,,,,,2,2,3,1,,3,1,,,15,32,,,2,,,10,,33,1,,2,,1,,1,4,,11,1,,424,,,17,,,,1,,,3,5,,1,4,,,1125,1120,1050,,,,336,
221759,The University of Tennessee-Knoxville,130,TN,47,1,30,4219,9,1,4,1,15,5,1,30,,,82,1,,16,10,,1,11,3,1,31,3,19,2,4,6,,,,,12,2,10,49,,33,,4,12,1,10,2,3742,16,,,60,1,3,4,,2,5550,5550,5830,,,,1871,
228769,The University of Texas at Arlington,-2,TX,48,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332,4332,4332,,,,9059,
228778,The University of Texas at Austin,108,TX,48,1,26,7026,8,2,4,1,128,12,16,,2,17,16,3,1,56,2,2,9,4,18,,20,11,8,9,2,10,,,6,,24,8,38,1,1,7,8,8,8,4,1,2,16,6485,2,2,11,3,1,4,,25,4246,4246,4246,,,,2031,
228796,The University of Texas at El Paso,111,TX,48,1,58,3065,,3,6,,9,2,1,,,6,3,1,1,5,,,1,,,,3,1,3,1,,1,,1,2,,2,18,1,,,1,,,2,,,,,2987,1,,,3,,,,,3878,3878,3878,,,,5061,
229027,The University of Texas at San Antonio,111,TX,48,1,43,3522,,,2,,12,3,,,,7,1,1,1,2,,,1,1,1,1,,,,1,,1,,,2,,,1,1,1,,2,3,2,,,2,,2,3465,1,,2,2,,1,,,2506,4596,3456,,,,4662,
229018,The University of Texas Permian Basin,-2,TX,48,1,19,327,,,1,,2,,,,,2,,,2,,,,,,1,,,,,,,,,,1,,,6,,,,,1,,,,,,,311,,,,,,,,,2606,3563,3421,,,,1160,
233897,The University of Virginia's College at Wise,370,VA,51,1,38,334,,,,,1,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,1,,1,,,,,1,,6,,,,317,,,,,,2300,2834,2834,,,,902,
138354,The University of West Florida,-2,FL,12,1,39,1289,26,,,,3,2,,1,,1175,7,,1,4,2,1,1,1,3,,8,1,2,,2,,,,1,,,,1,6,,1,,,6,1,2,,5,3,1,,7,,1,1,,13,2600,2600,2300,,,,3031,
206048,Tiffin University,144,OH,39,2,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4208,4208,4208,,,,1606,
102368,Troy University,134,AL,1,1,45,2084,1535,2,1,,2,,,1,1,180,263,2,,2,1,,1,5,4,,1,,,1,12,1,,,1,,,,3,9,,5,2,,1,,14,1,10,15,,,2,2,,4,,,3537,5533,5533,,,,8699,
178615,Truman State University,145,MO,29,1,20,1271,,,1,,4,3,,,,,1,1,,112,,29,23,2,1,,,,,4,1,1043,,20,,,,1,,,1,1,4,,1,,,,,12,1,,,,,5,,,3800,3800,3800,,,,94,
160755,Tulane University of Louisiana,111,LA,22,2,15,1567,9,,11,5,198,25,59,4,8,54,35,,1,99,8,2,6,3,184,8,72,92,7,7,14,34,,1,1,9,116,2,209,15,,19,2,9,44,9,3,1,23,102,,3,26,20,,8,,,1036,1036,1036,,,,1302,
221953,Tusculum University,160,TN,47,2,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546,3546,3546,,,,807,
102377,Tuskegee University,161,AL,1,2,63,638,217,,,,65,1,2,,,17,146,,,37,6,,2,2,14,1,15,,16,,7,7,,1,3,,8,,7,7,,7,3,,7,,8,,5,20,,,5,,,2,,,4118,4118,4118,,,,95,
128328,United States Air Force Academy,203,CO,8,1,,1119,11,3,25,9,129,183,8,5,,48,39,6,8,42,20,10,15,9,14,5,22,10,24,20,6,20,6,9,7,3,13,11,31,23,,38,15,8,36,4,16,4,16,91,5,2,43,18,4,20,5,,,,,,,,29,
196088,University at Buffalo,119,NY,36,1,30,3219,1,1,,1,7,1,5,,,5,4,,,5,1,,2,,,,3,6,9,1,3,3,,,,5,41,,3052,2,,11,2,1,25,2,,,,7,,2,5,1,,,,5,2374,3324,3324,,,,1563,
200800,University of Akron Main Campus,119,OH,39,1,39,3763,,,1,,3,,,,5,9,3,,,7,5,,,4,,,6,2,8,2,,1,,,,1,3,,13,1,,3588,,,88,1,1,,,2,,,3,,3,3,,,2520,3152,3066,,,,4275,
