UnitID,Institution Name,NCAA/NAIA conference number football (IC2016),State abbreviation (HD2016),FIPS state code (HD2016),Sector of institution (HD2016),Percent of undergraduate students awarded Pell grants (SFA1617_RV),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  US total),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Alabama),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Alaska),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Arizona),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Arkansas),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  California),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Colorado),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Connecticut),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Delaware),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  District of Columbia),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Florida),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Georgia),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Hawaii),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Idaho),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Illinois),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Indiana),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Iowa),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Kansas),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Kentucky),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Louisiana),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Maine),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Maryland),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Massachusetts),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Michigan),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Minnesota),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Mississippi),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Missouri),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Montana),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Nebraska),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Nevada),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  New Hampshire),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  New Jersey),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  New Mexico),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  New York),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  North Carolina),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  North Dakota),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Ohio),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Oklahoma),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Oregon),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Pennsylvania),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Rhode Island),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  South Carolina),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  South Dakota),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Tennessee),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Texas),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Utah),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Vermont),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Virginia),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Washington),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  West Virginia),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Wisconsin),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  Wyoming),First-time degree/certificate-seeking undergraduate students (EF2016C_RV  State unknown),On campus  other expenses 2016-17 (IC2016_AY),Off campus (not with family)  other expenses 2016-17 (IC2016_AY),Off campus (with family)  other expenses 2016-17 (IC2016_AY),On campus  other expenses 2016-17 (IC2016_PY),Off campus (not with family)  other expenses 2016-17 (IC2016_PY),Off campus (with family)  other expenses 2016-17 (IC2016_PY),Grand total (EF2016B_RV  Undergraduate  Age 25 and over total),
206048,Tiffin University,144,OH,39,2,39,436,1,,,1,5,,1,,1,2,,,1,13,19,,,2,1,,4,3,50,2,1,1,,1,1,,,,9,1,,298,,,6,,1,,1,2,2,,1,1,1,3,,,1500,1500,1500,,,,,
102368,Troy University,134,AL,1,1,40,1806,1379,,,2,2,2,,,,208,135,1,1,5,2,1,1,,1,,1,1,2,,3,5,,2,,,2,1,,8,,4,1,,2,,4,,7,8,,,4,2,,4,,5,3189,5227,5227,,,,5579,
178615,Truman State University,145,MO,29,1,19,1190,,1,2,3,,2,,,,6,1,2,,102,5,33,15,,,,2,1,2,3,,986,,10,2,,1,,1,2,,1,,1,,,,,,3,,,1,,,1,,1,3800,3800,3800,,,,90,
160755,Tulane University of Louisiana,372,LA,22,2,13,1850,17,2,8,5,193,24,53,6,6,63,36,1,,133,6,,4,4,230,7,73,126,4,7,8,30,,2,2,6,138,7,239,12,,23,4,10,80,6,8,1,32,95,1,5,24,22,,10,2,75,1060,1060,4276,,,,1037,
221953,Tusculum University,160,TN,47,2,50,309,2,,,1,1,,1,,,31,32,,,2,3,,,7,,,1,,1,,,,,,,,3,,1,35,,6,,,3,,19,,153,3,,,4,,,,,,3649,3649,3649,,,,514,
102377,Tuskegee University,161,AL,1,2,57,651,217,,,3,63,1,2,,4,27,145,,,38,5,,2,3,16,,13,2,12,1,8,6,,,4,,5,,9,8,,8,,,8,,11,,6,12,,,6,3,,3,,,5735,5735,5735,,,,,
128328,United States Air Force Academy,203,CO,8,1,,1096,12,5,29,9,117,80,7,4,,68,47,10,7,34,17,7,12,7,12,5,26,21,24,24,10,16,4,10,13,6,19,17,27,26,2,28,11,13,35,2,11,5,31,101,10,1,43,25,5,22,4,15,,,,,,,,
196088,University at Buffalo,119,NY,36,1,31,3542,2,,1,,5,1,3,,,8,3,,,2,1,,,,,3,8,6,3,3,,1,,,,3,21,,3432,3,,7,,,7,1,2,,1,2,1,,4,,,,,8,2427,3505,3505,,,,1549,
200800,University of Akron Main Campus,119,OH,39,1,33,3045,1,,2,,6,1,2,,2,13,2,,,19,7,,,2,,,10,5,18,1,,1,,,,1,4,,30,1,,2727,1,,159,,1,1,3,3,,1,6,2,7,1,,5,2520,3152,3066,,,,2590,
100663,University of Alabama at Birmingham,111,AL,1,1,35,1974,1712,1,2,1,1,1,,,1,28,58,,,14,2,,,3,11,,3,1,3,1,31,2,,,,,4,1,4,3,,9,1,,4,,4,,48,13,,,3,,1,3,,,4886,4886,4886,,,,,
104179,University of Arizona,127,AZ,4,1,29,7276,5,12,4236,4,1246,98,39,2,21,46,39,19,17,236,24,36,17,6,9,4,44,51,26,59,1,29,7,8,53,14,102,36,97,15,1,36,6,35,71,5,10,1,11,118,10,5,39,160,,38,5,67,3300,5200,3300,,,,2846,
106397,University of Arkansas,130,AR,5,1,20,4919,6,,3,2435,20,6,2,,,9,8,1,,35,2,4,203,2,33,,2,1,3,2,9,364,1,1,2,1,4,2,,5,1,2,202,1,1,,1,,77,1462,,,5,,,1,,,4104,4104,4104,,,,2124,
106245,University of Arkansas at Little Rock,-2,AR,5,1,37,788,,,,748,,,,,,2,1,,,,,,1,,2,,,,,,,4,,,,,,,,,,,3,,,,,,1,23,,,2,,,,1,,3804,5213,5213,,,,,
106485,University of Arkansas at Monticello,367,AR,5,1,50,527,,,1,440,,3,,,,1,,,,3,2,,,,33,,,,,,6,2,,,,,,,,,,,2,,,,1,,4,28,,1,,,,,,,3600,4950,4950,,,,,
110635,University of California-Berkeley,127,CA,6,1,28,5594,5,,26,4,4729,41,21,2,4,63,29,18,6,66,10,2,8,,6,,30,37,16,27,2,8,2,2,23,2,72,2,51,23,,15,2,21,18,,3,,7,78,8,2,37,57,1,8,,,5209,5162,11227,,,,1694,
110662,University of California-Los Angeles,127,CA,6,1,34,5735,4,3,37,,4906,32,21,,5,51,21,26,3,50,8,3,7,2,5,2,28,36,8,12,1,7,2,2,25,3,59,6,68,17,,8,3,17,29,4,4,,14,86,8,1,33,54,2,9,,3,4431,5140,10765,,,,1594,
132903,University of Central Florida,372,FL,12,1,38,6159,6,,2,1,8,3,5,3,1,5659,40,6,2,42,4,2,1,4,4,3,24,13,16,9,3,6,1,7,2,2,52,2,62,15,,21,3,1,37,,9,,11,13,,4,24,1,5,3,,17,4970,4970,4970,,,,10995,
176965,University of Central Missouri,148,MO,29,1,32,1587,,1,1,3,2,3,,,,1,1,,,29,,13,86,4,2,,,,,2,,1407,,8,,,,,,,,1,5,1,,,,1,6,7,,,,,,3,,,2400,2400,1000,,,,1414,
206941,University of Central Oklahoma,148,OK,40,1,34,2209,,1,1,8,,3,,,,2,1,,,4,,,14,,1,,,,2,,,4,,,1,,,,,,,2,2111,,,,,1,1,49,,,,2,,,1,,6946,8546,8546,,,,3361,
237312,University of Charleston,370,WV,54,2,30,265,1,,1,,3,,2,2,1,4,1,1,,1,2,,1,4,,,8,1,2,,,2,,,,,,,5,4,,31,,,5,,2,,2,3,,,14,,158,4,,,2600,2400,2400,,,,671,
201885,University of Cincinnati-Main Campus,372,OH,39,1,22,4862,4,,1,1,9,2,6,1,1,6,11,1,1,35,153,1,,280,,,11,9,30,3,,5,,,4,1,15,,9,10,,4174,,1,22,1,1,1,7,12,,,16,8,2,4,,3,4538,5666,4524,,,,3535,
126614,University of Colorado Boulder,127,CO,8,1,16,5946,2,7,37,8,706,3390,51,4,13,113,38,18,17,271,17,6,18,7,15,8,38,91,41,57,3,32,4,11,16,14,97,13,98,38,4,33,17,33,83,10,17,2,28,204,12,10,65,93,1,26,4,5,2294,2294,2142,,,,1682,
134130,University of Florida,130,FL,12,1,26,6485,9,1,4,3,21,9,10,9,1,5678,73,1,1,29,5,1,3,5,8,,43,15,13,6,3,8,,2,6,8,90,,126,29,,22,4,1,45,5,11,1,12,48,3,1,54,3,1,5,,49,3750,3750,3750,,,,1496,
139959,University of Georgia,130,GA,13,1,22,5370,15,,4,3,34,17,9,3,2,53,4763,,,18,6,,3,10,22,1,33,6,5,5,2,7,1,2,1,1,24,,23,66,,10,5,1,18,1,32,,51,54,1,3,49,2,2,2,,,3952,3952,3952,,,,857,
225511,University of Houston,372,TX,48,1,37,4281,,3,1,3,16,2,2,,,3,2,1,,6,1,,1,1,10,,3,2,3,4,2,2,1,,1,,7,,6,3,,4,5,2,3,,2,,2,4169,1,,3,1,,3,,,3956,5508,5508,,,,6466,
145637,University of Illinois Urbana-Champaign,107,IL,17,1,21,6469,4,,8,2,278,15,8,4,,23,30,3,,5639,11,12,11,11,2,,12,25,23,21,3,29,,2,2,5,78,4,33,6,,19,6,2,17,1,2,,15,39,,,33,19,,12,,,2500,,,,,,659,
151263,University of Indianapolis,145,IN,18,2,33,985,,,1,,4,1,,,1,2,1,,1,44,841,4,,10,1,,2,1,17,2,,4,,,1,1,1,,6,2,,29,,,1,,,,1,3,,,1,,,2,,,3210,6512,4272,,,,734,
153658,University of Iowa,107,IA,19,1,19,5207,,,2,1,49,21,5,,2,10,5,3,2,1690,21,2847,18,1,,,7,4,30,158,,42,1,22,1,4,12,4,13,5,2,13,1,3,7,3,3,14,1,33,1,,11,7,,127,,1,2242,3420,2850,,,,1888,
155317,University of Kansas,108,KS,20,1,22,4037,1,,14,19,90,123,7,1,2,16,10,4,5,286,5,21,2423,2,5,4,10,8,8,106,2,385,1,137,8,1,8,5,11,7,4,4,50,4,12,1,,8,7,138,1,,14,7,1,40,3,8,3070,3070,3070,,,,1791,
157085,University of Kentucky,130,KY,21,1,23,5038,16,,4,4,27,6,17,5,2,36,128,1,2,382,122,1,2,3124,2,2,47,13,76,9,6,61,2,1,1,7,26,1,32,42,,459,1,,86,5,12,,88,42,,6,61,3,42,24,2,,3260,3260,3206,,,,1591,
160658,University of Louisiana at Lafayette,134,LA,22,1,33,3005,4,,,2,7,5,,,,9,1,,,4,1,,,2,2877,,2,,3,,6,,1,,,,2,,,2,,,4,,1,,3,,2,64,,,,1,,2,,,3334,3919,3919,,,,2396,
159993,University of Louisiana at Monroe,134,LA,22,1,41,1313,1,,,15,2,,,1,,1,3,,,2,1,,5,,1221,,,,2,,11,3,,2,,,2,,1,1,,,2,,,,,,,36,,,,1,,,,,3334,3919,3919,,,,894,
200217,University of Mary,155,ND,38,2,19,397,3,4,1,,11,7,1,,,1,2,1,1,6,,2,1,,,,2,,2,66,,2,23,,2,,,,,,188,1,,,2,1,,30,,5,,,1,5,,23,3,,2490,2490,2490,,,,,
163286,University of Maryland-College Park,107,MD,24,1,19,5547,3,1,1,1,51,1,90,14,16,54,22,1,1,40,3,1,3,1,,2,3883,113,7,3,1,4,,,1,7,541,1,324,18,,16,,2,183,9,3,,7,19,,3,71,2,,1,,22,2604,3932,3932,,,,1912,
220862,University of Memphis,372,TN,47,1,46,2705,21,,1,73,7,1,2,,,9,7,1,,33,1,,3,1,6,1,1,,3,,164,21,,,4,1,1,1,4,2,,6,,3,3,,,,2297,20,,,3,1,,3,,,4512,4512,4512,,,,3957,
170976,University of Michigan-Ann Arbor,107,MI,26,1,15,6340,5,2,17,6,419,43,89,6,20,130,59,3,2,457,34,6,11,10,6,7,129,117,3402,23,1,21,3,10,16,6,295,10,457,22,,152,7,14,92,8,8,2,26,52,2,6,60,29,7,30,1,,2454,2454,4674,,,,493,
174075,University of Minnesota-Crookston,155,MN,27,1,21,198,,2,,,,,,,,,,,,4,1,2,,,,1,,1,1,138,,2,,1,,,1,,1,,18,,,,,,,3,,3,,,,1,,14,,4,2292,2292,2292,,,,848,
174233,University of Minnesota-Duluth,155,MN,27,1,22,2108,,1,,,3,1,,,,,,,1,10,,5,,,,,,1,2,1810,,,,,1,,,,1,1,17,,1,,1,,,6,,1,,1,1,,,237,,6,2304,2304,2304,,,,462,
174066,University of Minnesota-Twin Cities,107,MN,27,1,19,5526,3,2,6,4,81,24,2,1,,8,2,1,1,375,12,33,15,,1,1,5,4,20,3783,,43,2,16,2,1,22,2,20,8,55,5,1,4,11,2,4,79,4,33,3,,14,10,,765,,36,2200,2200,2200,,,,3215,
176017,University of Mississippi,130,MS,28,1,25,3921,112,1,5,61,89,27,8,,1,145,249,1,1,133,17,4,13,45,112,1,40,15,19,8,1692,123,,1,3,2,25,,28,86,1,32,8,2,27,1,24,,260,402,1,,69,9,2,16,,,4660,4660,4660,,,,1496,
178396,University of Missouri-Columbia,130,MO,29,1,19,4651,,,3,21,48,33,3,,2,23,20,1,,894,9,24,91,3,6,,7,10,8,61,1,3140,1,11,4,1,7,2,8,5,,13,4,3,9,,,2,15,120,2,,12,5,,19,,,4756,4756,4756,,,,936,
181215,University of Nebraska at Kearney,148,NE,31,1,32,966,,,3,,4,22,,,,4,1,,,1,1,9,11,,,,1,,,1,,7,,883,,,,1,,,2,1,2,,1,,1,,,7,1,,1,,,1,,,3674,3674,3674,,,,461,
181464,University of Nebraska-Lincoln,107,NE,31,1,22,4552,,,16,5,63,113,1,1,,16,4,1,4,148,7,78,82,1,5,,6,4,17,137,,60,2,3405,3,,9,4,4,7,13,8,5,3,11,,2,105,1,67,2,,19,5,,37,7,64,3870,3870,3870,,,,1138,
182281,University of Nevada-Las Vegas,203,NV,32,1,36,3784,1,4,13,,250,28,5,1,,11,3,165,3,28,1,3,4,1,4,2,2,7,5,4,,2,6,,3116,1,5,1,9,2,5,5,1,10,6,1,1,,1,14,5,1,6,26,1,5,2,7,3608,5682,5682,,,,5838,
182290,University of Nevada-Reno,203,NV,32,1,26,3517,1,4,6,,954,3,1,,,2,1,22,4,5,,,1,,,,,,1,,,1,,,2477,,2,1,,,,1,1,5,2,,,,1,8,2,,2,7,,2,,,4500,4500,4500,,,,2178,
129941,University of New Haven,153,CT,9,2,25,1103,,1,,,10,1,389,6,1,14,4,1,,2,,,,1,,10,24,100,1,,,,,,,22,165,,272,,,2,,1,34,23,,,,4,,6,4,2,,,1,2,1660,2760,5798,,,,409,
187985,University of New Mexico-Main Campus,203,NM,35,1,38,3353,4,9,38,,117,73,3,2,,6,5,5,,23,5,,3,,2,,4,2,3,4,3,7,1,1,20,5,5,2835,4,4,,4,4,9,3,,1,3,2,97,1,2,6,15,,1,2,10,3858,5154,3858,,,,5085,
199139,University of North Carolina at Charlotte,111,NC,37,1,37,3408,,,,,4,1,12,,2,22,7,,,10,,,,2,,1,15,18,2,3,1,1,,,,2,24,,12,3187,,6,,,21,1,18,,6,1,,1,25,2,1,,,,3207,3496,3563,,,,3553,
199281,University of North Carolina at Pembroke,141,NC,37,1,55,1090,,,,,1,,,,,1,2,,,1,,,,,,,1,,,,,,,,,,,,,1078,,,,,,,2,,,1,,,3,,,,,,3241,3296,3296,,,,1248,
227216,University of North Texas,111,TX,48,1,36,4686,4,1,2,4,17,6,,,,5,,2,2,18,2,2,5,1,4,2,3,4,1,3,2,8,,5,1,1,4,4,5,4,,2,27,2,5,,1,2,3,4492,1,,11,5,1,5,1,6,3108,4376,4026,,,,4809,
152080,University of Notre Dame,113,IN,18,2,10,1894,9,,25,3,144,37,35,5,,91,32,10,2,243,113,19,17,22,30,,50,65,68,51,3,39,5,15,5,7,117,6,142,24,,112,6,15,75,5,7,2,18,100,2,1,46,23,1,46,1,,1950,1950,1950,,,,10,
207500,University of Oklahoma-Norman Campus,108,OK,40,1,22,4090,3,1,14,32,66,50,4,,3,13,10,6,7,43,7,11,52,7,9,,14,5,8,10,8,41,1,5,7,,9,7,8,8,3,14,2439,2,9,,4,2,9,1098,1,,11,4,,19,2,4,5433,5433,5433,,,,2431,
209551,University of Oregon,127,OR,41,1,25,3735,1,7,28,1,1205,51,5,2,1,10,16,44,19,31,5,2,,,3,,17,12,6,18,,1,12,,34,5,12,7,6,5,3,5,2,1930,10,,2,2,8,58,15,,14,103,1,9,3,4,2349,2349,2349,,,,1458,
219383,University of Sioux Falls,155,SD,46,2,30,276,,,3,1,7,8,,,,,1,,1,1,1,22,2,,,,,,1,50,1,2,1,21,1,,,,,1,,,3,,,,,135,,3,,,1,1,,6,2,,3535,3935,2640,,,,,
102094,University of South Alabama,134,AL,1,1,37,1814,1459,1,,1,3,1,,1,,112,13,1,,33,3,2,1,,11,1,1,,3,4,117,2,,,,1,3,,4,1,,2,2,,4,,1,,1,15,,,7,2,,,1,,4150,4150,4150,,,,2040,
218663,University of South Carolina-Columbia,130,SC,45,1,20,5026,8,1,2,,20,9,69,19,2,68,247,1,,81,16,1,4,34,4,5,249,135,8,7,1,11,,4,1,9,270,,145,487,,117,1,5,197,13,2391,,47,43,1,4,266,2,10,11,,,4111,4111,4111,,,,1543,
137351,University of South Florida,372,FL,12,1,38,3724,2,,3,3,8,6,14,3,,3364,13,,,22,6,2,,,3,2,19,11,6,4,2,4,,2,1,3,32,1,45,12,,15,,1,37,3,1,,6,14,,2,14,1,2,4,,31,4100,4100,4100,,,,5997,
123961,University of Southern California,127,CA,6,2,21,2590,10,1,54,4,1299,51,31,3,4,78,46,39,10,115,13,5,13,9,10,1,37,33,19,26,5,26,1,8,18,4,60,13,137,16,1,21,7,31,33,6,6,3,23,126,13,1,28,75,1,16,,,1880,1880,3940,,,,640,
176372,University of Southern Mississippi,111,MS,28,1,47,1431,136,,,1,3,5,2,2,,41,15,,,10,3,,1,1,151,,3,,1,2,1014,4,,,1,,1,,1,2,,4,1,,,,2,,6,13,,,1,1,,3,,,3570,3570,3570,,,,2533,
206084,University of Toledo,119,OH,39,1,30,3297,3,,1,,5,1,2,,4,12,,,,19,10,1,3,4,,,9,1,506,3,,2,,,,2,9,,18,2,,2637,1,1,17,1,,,,8,,,5,,1,2,,7,3268,5358,5358,,,,,
207971,University of Tulsa,372,OK,40,2,15,628,,,4,33,7,10,,,,1,1,,,7,,,34,,4,,1,2,1,,1,64,,2,,2,,2,9,2,,,354,1,,,3,1,3,75,,,2,1,,1,,,4524,4524,4524,,,,195,
230764,University of Utah,127,UT,49,1,27,3431,3,3,21,2,243,58,8,,,23,13,11,123,39,3,3,1,1,5,5,13,14,9,12,,8,17,1,48,8,8,7,16,9,,7,5,34,12,2,2,2,2,54,2481,2,15,46,1,19,11,1,3678,3678,3678,,,,5972,
236948,University of Washington-Seattle Campus,127,WA,53,1,21,5508,2,7,24,2,566,42,4,1,,14,8,51,12,37,4,3,1,1,2,1,9,15,3,14,1,8,6,3,21,,15,8,10,1,1,8,4,93,9,1,4,,5,30,12,,11,4424,,8,2,,2679,3561,2679,,,,2661,
101587,University of West Alabama,146,AL,1,1,53,375,348,,1,,,,,,,2,2,,,,1,,,1,,,,,,,14,1,,,,,,,,,,1,,,,,,,1,3,,,,,,,,,3006,3006,3006,,,,,
141334,University of West Georgia,146,GA,13,1,47,2421,11,,,,,,1,,,,2357,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6195,6195,6195,,,,1176,
240444,University of Wisconsin-Madison,107,WI,55,1,13,5891,1,3,13,1,168,29,48,3,19,40,21,4,1,636,13,14,5,4,,4,56,47,28,644,,21,2,3,1,4,91,2,168,5,1,26,1,5,27,3,1,1,17,15,,2,18,15,,3656,,4,3096,3096,3096,,,,1523,
240727,University of Wyoming,203,WY,56,1,21,1516,2,6,4,2,59,362,2,1,,6,1,1,7,17,3,10,2,2,,,,1,11,11,,1,7,38,4,3,7,3,4,6,4,3,6,10,8,,,12,5,18,6,1,6,13,,10,794,37,3040,3040,1520,,,,1915,
154493,Upper Iowa University,155,IA,19,2,43,228,1,,,,,,,,,5,1,,,48,,90,3,,18,,,,,15,,2,1,,,,,,1,,1,,3,,,,1,,,3,,,,,,35,,,2872,2872,4440,,,,,
230728,Utah State University,203,UT,49,1,34,4371,6,8,103,4,130,71,4,,,8,22,3,363,15,7,6,6,,,4,12,3,8,15,,8,21,6,61,4,2,25,12,10,1,14,2,21,20,,4,3,5,57,3165,,22,52,1,11,34,12,3770,3770,1886,,,,4898,
141264,Valdosta State University,146,GA,13,1,47,1517,5,,,2,2,,1,,,236,1236,,,2,,,,,,,3,,,,1,1,,,,,1,,3,2,,1,1,,1,,14,,1,2,,,1,,,,,1,4994,4994,4994,,,,1426,
221999,Vanderbilt University,130,TN,47,2,14,1469,29,,10,11,111,22,25,2,2,103,101,4,,126,23,4,16,32,20,,35,37,19,17,9,28,1,3,6,,88,2,103,30,,66,13,4,31,2,19,,133,99,4,,46,14,2,13,,4,2788,,,,,,22,
234155,Virginia State University,140,VA,51,1,71,1010,1,,,,13,,7,7,74,12,5,1,,8,,,,,,,57,2,3,,1,2,,,9,,34,,57,18,,2,1,,9,,1,,2,1,,,678,1,,,,4,1675,1675,6507,,,,532,
234164,Virginia Union University,140,VA,51,2,75,368,,,,,1,,1,3,33,14,2,,,2,,,,1,,,46,1,1,1,,,,,,,20,,20,10,,3,,,10,,2,,,3,,,193,1,,,,,3438,5982,5982,,,,117,
206437,Walsh University,144,OH,39,2,30,424,1,,1,,2,,2,,,9,2,,,5,4,,,,,1,2,,3,1,,,,,,,8,,5,,,362,,1,11,,2,,,,1,,,,1,,,,2280,2532,2178,,,,352,
156082,Washburn University,148,KS,20,1,33,883,,,2,2,,4,,,,,1,,,2,,1,777,,,,,,,,,38,1,21,,,2,2,,,,1,10,,,,,1,1,6,,,1,1,,1,,8,3581,3581,3581,,,,1375,
236939,Washington State University,127,WA,53,1,31,4412,,30,13,,360,12,4,1,,8,5,83,71,7,2,1,2,,1,,1,1,3,3,,3,13,1,19,,5,3,5,1,3,3,1,52,2,,3,,,27,8,,9,3610,,3,1,32,3542,3542,3542,,,,3972,
181783,Wayne State College,155,NE,31,1,34,578,,,,,4,,,,,2,1,,,6,1,58,4,,3,,,,,8,,3,,466,1,,,,,,,3,1,,,,,13,,2,,,1,,,,1,,2772,2772,4436,,,,214,
172644,Wayne State University,144,MI,26,1,44,2542,,,1,,4,,,,1,,3,,,8,1,,,1,,,1,,2492,,,,,,,,1,,3,,,7,1,,2,,,,,4,,,,1,1,2,,8,2018,5754,5322,,,,4085,
216764,West Chester University of Pennsylvania,158,PA,42,1,25,2451,,,,,2,,1,44,,2,,,,,,,,,,,18,1,,,,,,,,1,287,,15,,,1,,,2075,,,,,,,1,2,,,1,,,2520,2520,4360,,,,1458,
237932,West Liberty University,163,WV,54,1,38,431,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,96,,,37,,,,,2,,,1,,290,,,,4326,4843,4316,,,,,
229814,West Texas A & M University,147,TX,48,1,35,1316,1,1,4,3,7,34,2,,1,3,1,,1,7,1,,21,1,,,1,,1,,,3,,,1,1,,46,4,4,,1,12,1,1,,,,1,1141,,2,6,,,2,,,4854,4854,4854,,,,1637,
237899,West Virginia State University,163,WV,54,1,30,408,,,,,4,,1,,9,5,4,,,2,,,,4,,,37,,1,,,,,,,,2,,,1,,20,,,,,1,,,1,,,16,,300,,,,2164,3062,3062,,,,664,
238032,West Virginia University,108,WV,54,1,25,4973,2,,1,2,34,13,45,84,6,43,21,2,1,20,12,2,,11,1,2,408,39,18,,,9,,2,3,3,254,,164,39,,221,2,9,718,4,23,,8,28,1,2,414,2,2293,7,,,2620,2620,2620,,,,1008,
237969,West Virginia Wesleyan College,370,WV,54,2,32,360,,,,,1,,,,1,15,1,,,1,1,,,2,,,19,,2,,,,,,,1,8,,1,5,,18,1,,27,,2,,,1,,,17,,236,,,,3565,3565,3565,,,,24,
128391,Western Colorado University,159,CO,8,1,23,468,1,1,8,1,11,339,1,,,2,1,1,3,8,4,,1,1,,,,1,2,5,1,5,,1,2,2,4,7,,1,1,4,3,3,3,,,1,1,26,1,3,,3,,3,2,,2763,2763,2610,,,,229,
157951,Western Kentucky University,111,KY,21,1,31,3127,7,1,2,1,10,1,3,,,19,23,,,66,199,2,1,2377,1,1,1,,5,2,,10,,,,,3,,2,3,,37,,,2,,2,,338,3,1,,4,,,,,,1897,3307,1897,,,,,
172699,Western Michigan University,119,MI,26,1,33,2875,1,,1,,5,3,1,,1,2,,1,,261,37,3,1,,,,2,2,2498,2,,,,,,1,2,,2,1,1,11,,,5,,,,3,7,,,3,1,,17,,,2366,2366,3987,,,,2416,
188304,Western New Mexico University,147,NM,35,1,42,284,,,32,,17,2,,,,2,,6,,1,,,,,,,,,,,,,,,,,,207,1,1,,,,,,,1,,,12,2,,,,,,,,5080,5080,4424,,,,,
210429,Western Oregon University,213,OR,41,1,44,885,,15,4,,52,2,,,,,1,64,7,,,,,,,,1,,,,,,,,5,,,,,,1,,,669,,,,,,3,3,,,58,,,,,2982,2982,2982,,,,,
238078,Wheeling University,-2,WV,54,2,30,206,,,,,3,1,,,,6,,,,12,,1,1,,,1,13,2,5,,,,,,,,2,,6,1,,59,,,25,,2,,,2,,,4,,59,1,,,1800,1200,3600,,,,149,
156125,Wichita State University,-2,KS,20,1,34,1505,,,3,9,8,10,,,,5,2,,1,9,,3,1175,,1,,3,3,4,8,1,37,,18,,1,2,,1,1,2,2,48,,1,,2,,2,38,1,,1,,,5,1,97,3614,4769,4100,,,,3010,
179955,William Jewell College,145,MO,29,2,24,238,,,3,4,4,3,,,,,,,,2,,4,47,,,,,,,2,,141,,5,,,,1,,,,,6,,1,,,,1,14,,,,,,,,,3600,4140,4140,,,,,
199962,Wingate University,160,NC,37,2,35,604,2,,,,1,3,4,,,11,19,,,3,1,,,2,,,11,,,,,,,,,1,4,,5,480,1,,,,6,,43,,1,4,,,1,,,1,,,2550,2774,2774,,,,,
175272,Winona State University,155,MN,27,1,25,1569,,,1,1,6,2,,,,1,,,,76,2,18,1,,1,,,,,990,,,,,,,,,,,2,1,,1,,,,4,2,3,,,,,,456,,1,3060,3060,3060,,,,,
