UnitID,Institution Name,NCAA/NAIA conference number football (IC2015),State abbreviation (HD2015),FIPS state code (HD2015),Sector of institution (HD2015),Percent of undergraduate students awarded Pell grants (SFA1516_RV),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  US total),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Alabama),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Alaska),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Arizona),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Arkansas),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  California),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Colorado),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Connecticut),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Delaware),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  District of Columbia),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Florida),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Georgia),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Hawaii),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Idaho),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Illinois),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Indiana),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Iowa),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Kansas),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Kentucky),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Louisiana),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Maine),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Maryland),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Massachusetts),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Michigan),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Minnesota),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Mississippi),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Missouri),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Montana),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Nebraska),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Nevada),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  New Hampshire),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  New Jersey),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  New Mexico),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  New York),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  North Carolina),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  North Dakota),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Ohio),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Oklahoma),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Oregon),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Pennsylvania),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Rhode Island),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  South Carolina),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  South Dakota),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Tennessee),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Texas),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Utah),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Vermont),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Virginia),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Washington),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  West Virginia),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Wisconsin),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  Wyoming),First-time degree/certificate-seeking undergraduate students (EF2015C_RV  State unknown),On campus  other expenses 2015-16 (IC2015_AY),Off campus (not with family)  other expenses 2015-16 (IC2015_AY),Off campus (with family)  other expenses 2015-16 (IC2015_AY),On campus  other expenses 2015-16 (IC2015_PY),Off campus (not with family)  other expenses 2015-16 (IC2015_PY),Off campus (with family)  other expenses 2015-16 (IC2015_PY),Grand total (EF2015B_RV  Undergraduate  Age 25 and over total),
213598,Lincoln University,140,PA,42,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409,4409,4409,,,,194,
177940,Lincoln University,148,MO,29,1,50,591,2,,,,18,1,,,4,1,6,,,66,18,1,9,,1,,,,2,1,,438,,1,,,,,1,3,,,2,,,,,,12,2,,,,,,2,,,3052,3342,3119,,,,466,
177968,Lindenwood University,148,MO,29,2,34,1050,6,3,4,9,30,13,,,,25,4,3,1,223,15,5,13,4,1,,4,1,6,12,1,530,1,6,1,,1,1,11,2,1,4,14,4,6,,,2,13,40,4,,1,3,1,12,1,8,6200,7000,7000,,,,2144,
198862,Livingstone College,140,NC,37,2,79,421,,,1,,1,,,,16,15,16,,,1,,1,,1,1,,16,1,6,,,,,,,,,,7,296,,,,,1,,30,,1,3,,,7,,,,,,2000,,,,,,65,
213613,Lock Haven University,158,PA,42,1,39,877,,,,,,,1,3,,,,,,,,,,,,,4,1,,,,,,,,,23,,7,1,,,,,836,,,,,,,,,,1,,,,4000,4000,4000,,,,380,
159391,Louisiana State University and Agricultural & Mechanical College,130,LA,22,1,21,5574,23,1,7,12,49,15,5,1,1,74,124,1,,23,2,5,2,4,4577,,27,10,10,4,51,10,,1,3,1,17,1,17,13,,10,,1,13,1,7,,31,357,,,40,5,3,4,,11,3336,3920,3920,,,,1356,
159647,Louisiana Tech University,111,LA,22,1,21,1949,4,2,3,67,6,5,,,,7,7,,2,8,,1,2,2,1630,,2,1,5,,16,5,1,,1,,1,,,1,,,4,,,,,,2,158,,1,2,3,,,,,2343,3576,4677,,,,1352,
198899,Mars Hill University,160,NC,37,2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,1600,,,,205,
237525,Marshall University,111,WV,54,1,41,1902,,1,1,1,4,1,3,,27,18,6,,,1,,,1,36,,1,16,,4,1,1,2,,,,2,3,,10,13,,153,,,15,,8,,6,3,,,26,,1538,,,,2348,3148,6098,,,,1457,
147013,McKendree University,145,IL,17,2,39,350,,,,3,7,,,,,5,4,,,250,8,1,1,1,,,,1,1,4,,42,,1,1,,,,1,,,,,1,2,,,1,2,8,,,1,1,,3,,,2550,3250,3200,,,,818,
213987,Mercyhurst University,158,PA,42,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,1750,,,,164,
204024,Miami University-Oxford,119,OH,39,1,11,3541,1,,9,,62,37,38,2,5,10,20,,,425,112,4,15,63,2,2,49,45,99,38,,54,2,2,,3,38,1,52,12,1,2132,,,78,1,8,,18,14,,4,46,3,2,29,,3,2342,2342,3664,,,,325,
171100,Michigan State University,107,MI,26,1,23,7086,2,,10,3,85,9,32,1,4,41,13,,1,354,32,2,1,7,,5,18,33,5943,14,1,7,1,1,4,9,73,1,68,9,3,70,,3,52,1,3,1,8,75,1,3,39,10,,26,7,,1896,1896,1896,,,,1262,
171128,Michigan Technological University,144,MI,26,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334,2334,2334,,,,258,
220978,Middle Tennessee State University,111,TN,47,1,42,2731,12,,1,4,7,1,3,,,10,53,,,5,1,1,1,14,4,,7,1,1,3,4,3,,,1,,3,,3,1,,5,,,3,,6,,2551,6,,,11,1,3,1,,,4056,4056,4058,,,,4460,
226833,Midwestern State University,147,TX,48,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818,1818,1097,,,,1403,
101675,Miles College,161,AL,1,2,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768,2928,2928,,,,271,
214041,Millersville University of Pennsylvania,158,PA,42,1,32,1335,,,,,,,3,15,2,1,,,,,,,,,,,31,1,2,,,,,,,,41,,8,1,,,,,1221,1,1,,,1,,,4,1,,1,,,2476,2736,3026,,,,747,
174358,Minnesota State University Moorhead,155,MN,27,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,3252,3252,,,,943,
173920,Minnesota State University-Mankato,155,MN,27,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,2606,2606,,,,1453,
200253,Minot State University,155,ND,38,1,20,304,,2,2,,25,2,,,,4,,2,,6,,1,,,,,2,,,3,,1,12,3,,,1,,,,227,1,,1,,,,,,,,,3,4,,,1,1,3438,3438,2234,,,,793,
176053,Mississippi College,146,MS,28,2,32,574,86,,,4,3,1,,,,29,9,1,,3,2,,,,41,,,,1,,314,1,,,,1,,,,4,,,,,1,,1,,36,34,,,,1,,1,,,3933,4060,5850,,,,429,
176080,Mississippi State University,130,MS,28,1,32,3438,321,1,2,25,17,6,5,2,,76,150,,,33,10,,5,2,57,1,15,2,8,5,2076,25,,3,2,1,4,,7,10,,6,1,,5,,33,,362,125,,2,26,1,,6,,,5154,5154,5372,,,,1659,
178341,Missouri Southern State University,148,MO,29,1,48,915,3,,,32,,,,,,3,4,2,,21,,,50,,3,,,,,,1,740,,1,,,,,1,,,1,47,,,,,,,5,,,,,,1,,,3303,3892,3892,,,,1590,
178411,Missouri University of Science and Technology,145,MO,29,1,24,1467,,1,1,10,3,8,,1,,3,3,,1,143,4,5,11,2,1,,1,,4,2,,1202,,5,1,,,,1,,,5,9,1,4,,,,2,25,,,3,2,,3,,,2356,,,,,,499,
178387,Missouri Western State University,148,MO,29,1,40,854,,,,2,4,1,,,,2,,,,3,,18,36,,1,,,,,,,760,,22,,,,,1,,,,1,,,,,,1,1,,,,1,,,,,2665,2665,2665,,,,1039,
140553,Morehouse College,161,GA,13,2,49,592,14,,3,1,32,3,3,5,17,29,184,,,32,4,1,,2,7,,44,5,20,3,2,5,,,2,,24,,27,29,,10,1,1,19,1,9,,7,29,,,13,1,,3,,,5800,5800,3400,,,,61,
187897,New Mexico Highlands University,159,NM,35,1,52,294,,1,5,1,36,7,,,,2,,,,,,1,,,,,,,,2,,,,,1,,,211,1,,,,,,,,,,,19,1,,,6,,,,,3836,3836,3836,,,,994,
218414,Newberry College,160,SC,45,2,45,259,2,,,,4,,,1,,7,10,,,,,,,1,,,5,,,,,,,,,,3,,2,7,,,,,,,207,,3,1,,,5,1,,,,,4000,4000,4000,,,,55,
218441,North Greenville University,141,SC,45,2,39,519,1,,,,3,,1,1,,14,23,,,1,,,1,2,2,1,2,,2,,1,,,,,3,,,1,53,1,8,,,4,,382,,1,4,,,6,,,,,1,4070,4070,4070,,,,184,
207263,Northeastern State University,148,OK,40,1,47,800,,,,13,,1,,,,,,,,,,,5,,,,,,,,,9,,1,,,,,,1,,,739,,,,,,1,30,,,,,,,,,1971,5530,5370,,,,2690,
147703,Northern Illinois University,119,IL,17,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,2704,2704,,,,2412,
171456,Northern Michigan University,144,MI,26,1,36,1427,2,,,,7,,,,,9,4,,,91,9,1,2,1,,1,,2,1129,28,,,,,,,1,,3,1,3,4,,,,1,,2,1,5,1,3,5,1,,92,,18,1670,1670,1670,,,,1090,
219259,Northern State University,155,SD,46,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,3900,3900,,,,423,
178624,Northwest Missouri State University,148,MO,29,1,32,1328,,,,,6,4,,,,9,1,,,15,1,166,57,,1,,,,1,,,890,,166,1,,,,,1,,,1,,,,,2,,3,1,,,,,2,,,2575,2575,2575,,,,239,
207306,Northwestern Oklahoma State University,367,OK,40,1,35,313,,,1,2,3,2,,,,3,,2,,1,,1,17,,1,1,,,,,,1,,,1,,,,2,,,,224,,1,,,1,,48,1,,,,,,,,3600,2500,2000,,,,363,
147767,Northwestern University,107,IL,17,2,14,1816,3,,12,2,226,31,28,1,2,69,24,1,1,581,33,13,14,6,3,6,31,52,63,48,2,22,1,6,5,1,75,5,142,19,1,63,6,6,33,3,3,3,16,64,3,4,22,26,,33,1,1,2457,2457,3309,,,,398,
171492,Northwood University,144,MI,26,2,33,341,1,,,,,,,1,,3,,,,6,7,1,,6,1,,,,287,,,,,,,,,,6,,,10,,,3,,,,,3,,,2,1,1,2,,,2748,4084,4084,,,,1203,
204468,Notre Dame College,370,OH,39,2,35,341,,,,,7,1,2,1,,6,4,,,2,2,,2,,1,,6,,15,1,,,,,2,,4,,4,,,258,,1,11,,1,,3,2,,,3,,1,1,,,2486,2486,2486,,,,450,
204617,Ohio Dominican University,144,OH,39,2,26,248,,,,,1,,,,,1,1,,,3,,,,1,,,,,,,,,,,,,,,,1,,238,,,,,,,,1,,,,,1,,,,2100,5200,4100,,,,334,
204796,Ohio State University-Main Campus,107,OH,39,1,20,6648,8,2,6,4,102,15,34,4,3,49,34,4,4,284,54,3,6,42,2,2,85,61,94,33,1,24,3,2,2,13,129,1,270,40,1,4859,,1,170,3,5,2,36,44,4,,64,6,13,18,,2,2602,2602,5076,,,,3602,
204857,Ohio University-Main Campus,119,OH,39,1,27,4372,3,,2,,15,5,9,1,1,11,8,,,53,17,,,23,,,31,9,18,1,,3,,5,,3,23,3,61,22,,3761,,,205,1,1,,8,13,,,32,2,16,6,,,3092,3092,6646,,,,5748,
207403,Oklahoma Baptist University,367,OK,40,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420,4420,4250,,,,91,
207388,Oklahoma State University-Main Campus,108,OK,40,1,27,4133,2,,9,63,45,27,5,,,11,6,,1,33,14,6,79,3,4,1,8,2,9,,2,38,,7,2,3,3,10,7,3,1,3,2749,4,6,1,,2,5,937,,,11,5,,5,1,,4640,4640,4640,,,,2407,
232982,Old Dominion University,111,VA,51,1,37,2914,3,,,,4,1,6,21,31,5,8,,,3,3,,,,1,,60,4,3,1,,,,,,3,33,,10,14,,3,,,24,,1,,3,3,,2,2577,,2,1,,84,2975,2975,2975,,,,5254,
209542,Oregon State University,127,OR,41,1,28,3531,,11,7,,436,20,1,,,4,4,57,18,8,2,1,4,1,1,,3,2,6,5,,2,5,1,9,,,1,7,4,2,5,2,2717,3,,1,1,1,18,13,,2,144,,1,1,,2484,2484,2484,,,,5145,
107512,Ouachita Baptist University,367,AR,5,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540,2970,2770,,,,67,
194310,Pace University,153,NY,36,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,2920,2920,,,,1030,
155681,Pittsburg State University,148,KS,20,1,36,1040,,,2,37,1,,,,,1,1,,,3,,3,679,,,,,,,1,,264,,3,,,,,,,,,41,,,,,,,4,,,,,,,,,3688,4221,4221,,,,812,
130183,Post University,-2,CT,9,3,52,947,26,2,7,14,46,7,225,4,1,27,48,,4,19,18,5,2,8,12,1,14,19,17,7,64,10,5,2,5,1,23,,71,24,1,23,2,2,26,,16,,21,56,,,32,10,3,12,3,2,4250,4250,4250,,,,5164,
243780,Purdue University-Main Campus,107,IN,18,1,18,5938,1,2,18,4,311,32,44,3,1,60,31,11,2,520,3674,5,11,30,4,2,49,79,126,42,1,42,2,,1,11,98,2,63,22,2,159,4,13,72,5,6,,29,110,3,2,40,25,,47,2,115,1780,1780,3180,,,,1369,
148131,Quincy University,145,IL,17,2,38,278,,,,,2,,,,,3,1,,,178,4,5,1,,1,,,,1,,,65,,1,1,,,1,1,,1,2,,,,,,,,1,,,,,,9,,,2150,3150,3150,,,,102,
227757,Rice University,111,TX,48,2,15,834,4,,9,3,72,9,5,,4,31,19,4,1,24,1,1,6,4,16,2,12,11,3,9,4,13,2,1,1,,22,4,24,8,1,15,4,2,18,,2,,10,405,1,1,19,21,,5,1,,1550,1550,1550,,,,21,
186380,Rutgers University-New Brunswick,107,NJ,34,1,31,5951,,,1,1,42,1,26,6,4,22,7,2,2,9,,,2,,,2,19,22,4,1,,1,,1,2,6,5513,,149,3,,3,,,64,1,2,,,16,3,2,10,1,1,,,,2863,2863,2863,,,,2777,
172051,Saginaw Valley State University,144,MI,26,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,3230,3230,,,,1517,
183239,Saint Anselm College,153,NH,33,2,14,525,,,2,,3,3,24,,1,,4,,,2,,,,,,35,9,289,2,2,,,,,,105,3,,17,,,1,,,2,11,,,,1,,8,,1,,,,,1500,2000,2000,,,,29,
199582,Saint Augustine's University,140,NC,37,2,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280,5280,3825,,,,61,
122409,San Diego State University,203,CA,6,1,36,4883,2,5,30,2,4268,50,5,2,1,20,11,15,3,33,4,3,6,2,,,22,23,7,24,1,6,1,4,29,2,30,11,30,6,,10,,15,23,3,5,1,2,55,3,3,8,90,,6,1,,2845,3256,2891,,,,4570,
122755,San Jose State University,203,CA,6,1,43,3315,,,2,,3260,,,,,2,1,9,1,4,1,,,,,,,2,3,3,,1,,,4,,2,,1,,,1,,2,,,,,,3,3,,,7,,3,,,2772,2839,2877,,,,5292,
140960,Savannah State University,121,GA,13,1,73,1166,3,1,,,1,,,,1,67,1013,3,,4,2,,,1,1,,2,1,5,,,1,,,1,,,,1,4,,9,,,2,,29,,1,3,,,5,1,,3,,1,2196,2326,2652,,,,421,
215947,Seton Hill University,158,PA,42,2,25,382,,,,,3,1,4,2,,7,,,,,1,,,,,1,28,1,4,,,,,,,,9,,25,1,,9,1,1,277,,,,,1,,,3,,2,,,1,2500,3000,2300,,,,204,
199643,Shaw University,140,NC,37,2,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440,4390,4390,,,,282,
237792,Shepherd University,370,WV,54,1,33,638,,,,,,1,,6,11,,,,,,,,,,,,149,,,,,,,,,,4,,,,,1,,,15,,1,,,,,,60,,390,,,,2875,3500,3500,,,,877,
216010,Shippensburg University of Pennsylvania,193,PA,42,1,31,1388,,,,,,,1,7,,,,,,,,,,,,,56,1,,,,,,,,1,18,,1,,,,,,1298,,,,,,,,5,,,,,,3258,3258,3838,,,,315,
140988,Shorter University,146,GA,13,2,47,260,17,,,,,,,,,9,222,,,1,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,6,,,,1,,,1,,,2160,6501,3735,,,,355,
216038,Slippery Rock University of Pennsylvania,158,PA,42,1,31,1508,,1,,,,,1,2,,,,,1,2,,,,,,1,27,,2,1,,,1,,,1,17,,41,1,,91,,,1299,,,1,,2,,2,12,,2,,,,2210,3520,4720,,,,589,
219347,South Dakota School of Mines and Technology,213,SD,46,1,21,507,,1,8,,5,65,1,,1,,2,3,,6,2,11,1,,,,1,,1,76,,,4,28,,1,,1,1,2,12,2,1,,2,,,208,,8,,1,3,12,,10,9,18,4000,4300,4300,,,,521,
207847,Southeastern Oklahoma State University,367,OK,40,1,43,459,1,,1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,331,,,,,,,123,,,,,,,,,2981,3900,4912,,,,966,
107983,Southern Arkansas University Main Campus,367,AR,5,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5228,6688,5769,,,,431,
130493,Southern Connecticut State University,153,CT,9,1,37,1408,,,,,2,1,1303,1,,6,1,,,1,,,,,,1,1,19,,,,,,,,2,15,,46,,,,,,1,4,,,,,,3,1,,,,,,1596,3838,1919,,,,1166,
228246,Southern Methodist University,372,TX,48,2,13,1280,13,,17,13,213,30,39,1,3,61,33,1,1,44,3,2,11,5,22,,13,8,6,5,4,31,,1,8,2,11,6,29,15,,8,21,4,13,1,5,,31,508,2,,16,6,,6,,8,2600,2800,2800,,,,231,
206862,Southern Nazarene University,367,OK,40,2,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,,,,581,
179326,Southwest Baptist University,145,MO,29,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2000,,,,652,
175078,Southwest Minnesota State University,155,MN,27,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156,3156,3156,,,,505,
207865,Southwestern Oklahoma State University,367,OK,40,1,34,913,1,,,,5,1,,,,2,,,,,,1,4,,1,,,,,,,2,,,,,,2,1,,,2,826,,,,,,1,61,1,,,1,1,,,,6174,6174,5274,,,,836,
243744,Stanford University,127,CA,6,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,,,,,,83,
167996,Stonehill College,153,MA,25,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507,1245,1607,,,,10,
216339,Temple University,372,PA,42,1,32,4743,1,,2,,18,4,47,38,36,18,8,2,,16,2,1,1,2,1,8,123,58,3,1,1,1,,,,11,484,1,169,8,,15,1,2,3599,2,3,,5,5,,3,31,4,3,3,,2,4304,5876,2102,,,,3355,
228723,Texas A & M University-College Station,130,TX,48,1,22,10269,7,4,14,9,72,30,7,3,,33,25,2,1,31,4,3,13,2,40,2,3,10,13,10,4,12,,2,4,,15,14,13,11,,8,19,4,13,2,9,2,18,9739,1,1,24,11,1,4,,,3064,3064,3064,,,,1532,
224554,Texas A & M University-Commerce,147,TX,48,1,48,1001,,,1,5,4,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,893,,,1,,,,,93,3413,3938,3938,,,,2647,
228705,Texas A & M University-Kingsville,147,TX,48,1,44,1277,,,,,2,,,,,,1,,,,,,1,,1,,,,1,,,,,,,,,2,,,,,,,1,,,,,1268,,,,,,,,,4217,4768,4270,,,,714,
228875,Texas Christian University,108,TX,48,2,12,1994,8,1,29,14,302,56,17,1,2,31,33,2,6,82,9,4,36,5,33,,10,15,7,34,9,54,1,25,7,2,7,7,19,10,,14,36,15,9,2,4,2,26,943,3,2,15,33,,8,,4,4700,4700,4700,,,,447,
228459,Texas State University,134,TX,48,1,35,5765,2,2,,2,12,3,,,,7,4,2,,10,,1,2,1,6,,8,1,7,2,1,3,2,,,2,6,2,4,4,1,1,2,,3,1,1,1,2,5640,,,16,1,,,,,3060,3910,6290,,,,6070,
229115,Texas Tech University,108,TX,48,1,27,5029,,2,13,1,42,17,,,,9,9,2,,7,3,1,1,3,2,,4,4,2,1,,2,1,3,,2,12,92,8,6,2,6,8,2,8,1,,,1,4733,1,,8,3,1,1,,5,4420,4420,3546,,,,2825,
100751,The University of Alabama,130,AL,1,1,19,7117,2508,3,33,18,257,67,74,16,2,437,566,4,5,383,53,6,22,80,78,7,127,85,103,21,81,76,2,5,8,13,145,4,174,186,1,146,9,3,166,16,77,2,339,414,8,2,192,26,3,50,1,13,4172,4172,5584,,,,2590,
202763,The University of Findlay,144,OH,39,2,20,712,1,,,,2,1,2,1,,3,2,1,,17,21,,1,9,,1,5,10,33,,,,,,,7,10,,14,2,,518,,,33,1,,,2,2,,3,3,1,3,3,,,1190,1195,1125,,,,361,
221759,The University of Tennessee-Knoxville,130,TN,47,1,29,4633,11,1,4,3,23,11,8,6,1,39,123,1,1,35,17,4,1,23,2,2,62,5,11,3,10,7,,,,,27,1,13,67,,44,4,1,26,1,22,1,3901,23,,2,73,2,3,4,,4,5666,5666,5666,,,,1638,
228769,The University of Texas at Arlington,-2,TX,48,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,4512,4512,,,,14463,
228778,The University of Texas at Austin,108,TX,48,1,24,7384,6,,6,7,122,28,15,,1,37,22,1,1,56,6,2,12,2,11,,24,15,3,5,2,9,1,,6,1,38,13,55,11,,5,4,7,10,1,3,1,13,6749,,1,23,6,,4,,39,4310,4310,4310,,,,1694,
228796,The University of Texas at El Paso,111,TX,48,1,57,3149,,,2,,24,2,1,,,1,2,,,1,,,1,1,2,1,,1,2,1,1,1,,1,1,,3,8,3,,,,1,1,1,,1,,,3077,,1,2,5,,,,,3216,4028,4028,,,,4932,
229027,The University of Texas at San Antonio,111,TX,48,1,43,4903,1,2,3,2,11,4,1,,,5,3,7,,2,,,1,,3,,2,,1,4,1,1,,1,1,,3,5,1,,,2,3,,2,,1,,,4822,1,,5,1,,1,,,2506,4596,3456,,,,3892,
229018,The University of Texas Permian Basin,-2,TX,48,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606,3563,3421,,,,1325,
233897,The University of Virginia's College at Wise,370,VA,51,1,38,293,,,,,,,,,,,1,,,,,,,4,,,2,,,,,,,,,,1,,1,2,,1,,,,,,,3,,,,275,,,,,3,2670,2970,2970,,,,640,
138354,The University of West Florida,146,FL,12,1,38,1318,34,,,4,2,5,1,,,1211,8,1,,,2,2,1,2,4,,2,,1,1,,4,,1,1,,1,1,3,,,,1,,4,,1,,2,4,,,5,1,1,1,,6,2600,2600,2300,,,,3127,
206048,Tiffin University,144,OH,39,2,42,449,1,1,,1,6,3,,1,,7,2,,,13,13,,2,,,,1,6,42,,1,,,1,1,1,1,,1,,,324,,,12,,1,,1,1,,,2,1,,2,,,1500,1500,1500,,,,759,
102368,Troy University,134,AL,1,1,41,1755,1329,,2,,3,1,,,,232,113,1,,2,,1,,5,3,,6,1,,,6,3,,,,,,1,2,7,,1,1,,1,1,6,,12,3,,,7,2,,1,,2,3357,5395,5395,,,,6181,
178615,Truman State University,145,MO,29,1,20,1191,,,1,3,3,4,,,,1,1,,1,152,1,39,23,1,,,,,2,4,,932,,8,1,1,,,,,,1,1,1,2,,1,,,1,,,,,,6,,,3800,3800,3800,,,,89,
160755,Tulane University of Louisiana,372,LA,22,2,13,1708,15,,9,2,188,31,54,3,10,85,39,2,3,103,4,4,4,6,207,6,72,123,6,14,6,22,1,,1,4,115,7,240,7,1,23,2,10,65,11,6,,25,66,1,2,29,21,1,7,,45,1058,1058,4128,,,,1080,
221953,Tusculum University,160,TN,47,2,55,295,,,1,,,2,,,,7,32,,,2,1,,,3,,,,,1,,,,,,,,2,,1,29,,3,,,2,,20,,168,2,,,6,1,,1,,11,3649,3649,3649,,,,577,
102377,Tuskegee University,161,AL,1,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5735,5735,5735,,,,104,
128328,United States Air Force Academy,203,CO,8,1,,1131,11,4,31,6,129,74,7,3,1,79,53,8,7,47,17,5,18,12,9,5,24,14,18,24,4,17,5,7,10,4,25,9,32,29,3,41,13,11,32,3,15,3,23,119,11,3,46,30,5,21,4,,,,,,,,57,
196088,University at Buffalo,119,NY,36,1,32,3187,,,1,,3,2,3,,,6,3,,,3,3,,,,,,2,6,11,,,,,,,,25,,3084,1,,7,,,12,,,,1,2,,1,5,,,,,6,2380,3458,3458,,,,1494,
200800,University of Akron Main Campus,119,OH,39,1,35,3873,,,,,7,,,1,,17,4,,,16,9,,,4,,,13,3,13,4,,,,,3,2,5,1,23,3,,3573,,,135,2,1,,3,5,,,5,1,3,1,,16,2520,3152,3066,,,,3067,
