UnitID,Institution Name,NCAA/NAIA conference number football (IC2017),State abbreviation (HD2017),FIPS state code (HD2017),Sector of institution (HD2017),Percent of undergraduate students awarded Pell grants (SFA1718_RV),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  US total),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Alabama),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Alaska),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Arizona),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Arkansas),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  California),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Colorado),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Connecticut),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Delaware),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  District of Columbia),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Florida),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Georgia),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Hawaii),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Idaho),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Illinois),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Indiana),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Iowa),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Kansas),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Kentucky),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Louisiana),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Maine),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Maryland),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Massachusetts),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Michigan),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Minnesota),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Mississippi),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Missouri),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Montana),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Nebraska),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Nevada),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  New Hampshire),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  New Jersey),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  New Mexico),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  New York),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  North Carolina),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  North Dakota),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Ohio),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Oklahoma),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Oregon),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Pennsylvania),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Rhode Island),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  South Carolina),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  South Dakota),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Tennessee),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Texas),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Utah),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Vermont),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Virginia),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Washington),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  West Virginia),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Wisconsin),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  Wyoming),First-time degree/certificate-seeking undergraduate students (EF2017C_RV  State unknown),On campus  other expenses 2017-18 (IC2017_AY),Off campus (not with family)  other expenses 2017-18 (IC2017_AY),Off campus (with family)  other expenses 2017-18 (IC2017_AY),On campus  other expenses 2017-18 (IC2017_PY),Off campus (not with family)  other expenses 2017-18 (IC2017_PY),Off campus (with family)  other expenses 2017-18 (IC2017_PY),Grand total (EF2017B_RV  Undergraduate  Age 25 and over total),
207865,Southwestern Oklahoma State University,367,OK,40,1,34,1008,1,,,,2,,,,,,,,,,,,2,,1,,,,,,,,,,1,,,,,,,1,943,1,,,,,,53,,,,1,,1,1,,6210,6210,5310,,,,864,
243744,Stanford University,127,CA,6,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2925,,,,,,110,
167996,Stonehill College,153,MA,25,2,17,663,,,2,,8,2,70,1,,5,,,,3,,,,,,26,4,406,,1,,,1,,,30,13,1,41,3,,,,,3,24,,,,2,,14,1,1,,1,,,1607,1345,1607,,,,13,
216339,Temple University,372,PA,42,1,30,5032,1,4,2,1,24,3,73,35,46,21,11,2,,21,1,2,1,,,7,157,79,4,5,1,2,,,1,11,529,2,180,20,,10,2,2,3673,10,3,1,2,13,2,5,51,8,2,2,,,2964,3674,2964,,,,3093,
228723,Texas A & M University-College Station,130,TX,48,1,22,11510,5,3,10,11,81,18,6,1,,27,31,4,1,26,2,2,11,5,40,1,13,5,4,13,4,13,2,6,6,3,6,8,24,8,1,13,14,4,15,,8,,15,10987,1,1,28,14,1,8,,,5820,5820,5820,,,,1574,
224554,Texas A & M University-Commerce,147,TX,48,1,47,1015,,,,2,,3,1,,,3,1,,,2,,,,,3,,1,1,,,,,,,,,1,1,,,1,1,5,,,,,,,984,,,2,,,1,1,1,3413,3938,3938,,,,2491,
228705,Texas A & M University-Kingsville,147,TX,48,1,46,1107,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1099,,,2,2,,,,2,4259,4816,4313,,,,769,
228875,Texas Christian University,108,TX,48,2,14,1884,13,1,29,13,279,69,16,1,,18,45,7,5,78,9,7,39,1,22,,7,17,5,32,4,61,3,20,6,3,11,6,14,11,,13,34,26,13,1,4,,41,844,5,,13,30,1,7,,,4880,4880,4500,,,,493,
228459,Texas State University,134,TX,48,1,37,5858,1,1,2,5,16,7,2,,1,6,5,,,13,1,,1,1,2,,3,1,2,1,,1,1,,2,1,2,,1,1,,2,3,,1,,1,,,5755,,,9,5,,2,,,2380,3450,4790,,,,3888,
229115,Texas Tech University,108,TX,48,1,28,5791,1,,10,4,42,36,3,1,,5,3,1,,16,3,,2,3,2,1,2,2,4,3,,8,,3,2,1,6,110,1,7,3,1,10,3,3,,,,,5476,2,,7,2,,1,,1,4420,4420,3546,,,,2916,
100751,The University of Alabama,130,AL,1,1,18,7361,2406,5,35,23,282,86,79,10,2,392,577,4,5,455,71,9,22,104,141,2,118,89,109,18,88,113,1,5,11,14,217,5,174,174,1,123,16,10,190,13,81,1,322,433,6,6,186,30,8,74,3,12,4120,4120,5430,,,,2415,
202763,The University of Findlay,371,OH,39,2,19,592,1,,1,1,1,2,1,1,,4,2,,,19,29,2,,3,,,2,8,40,1,,6,1,,,5,4,,10,1,,410,,,14,,,,2,4,1,2,4,2,1,7,,,1260,1265,1195,,,,260,
221759,The University of Tennessee-Knoxville,130,TN,47,1,26,4850,16,,4,3,36,3,10,9,1,53,200,,1,60,14,2,1,31,12,,59,9,11,6,8,3,,1,1,,42,,21,84,,51,1,3,27,1,49,,3888,24,,,96,3,5,1,,,5666,5666,5666,,,,1431,
228769,The University of Texas at Arlington,-2,TX,48,1,36,3192,,,1,4,3,,,,,3,3,,,6,2,,4,,4,,1,,1,2,2,5,,,1,,1,1,2,1,1,1,2,2,5,,,,2,3129,,,1,2,,,,,4578,4578,4578,,,,15638,
228778,The University of Texas at Austin,108,TX,48,1,23,8043,6,1,10,5,126,16,20,3,1,35,28,1,,69,3,4,6,1,16,1,26,9,8,11,,11,,1,7,4,51,8,69,12,,13,5,10,13,,1,,21,7337,1,1,24,10,,3,,35,4310,4310,4310,,,,1380,
228796,The University of Texas at El Paso,111,TX,48,1,59,3434,1,,4,,10,3,,,,2,2,,,4,,,1,,,,,,,1,2,,1,1,1,1,,34,2,,,,1,1,2,,,,2,3355,1,,2,,,,,,4232,4232,4232,,,,4947,
229027,The University of Texas at San Antonio,111,TX,48,1,44,4954,,1,3,1,7,4,2,1,,8,3,2,,2,1,1,2,,2,,3,,1,,,3,,1,5,,,2,3,1,,1,3,,,,1,,,4876,,,9,3,,1,1,,2582,4666,3526,,,,4056,
229018,The University of Texas Permian Basin,147,TX,48,1,25,433,,,,,1,1,,,,,,,,1,,,,,,,2,,,,,,,,1,,,3,,,,1,1,,,,,,,420,,,,2,,,,,3630,3630,3630,,,,1472,
233897,The University of Virginia's College at Wise,370,VA,51,1,34,256,,1,,,1,,,,2,1,1,,,,,,,2,,,1,,,,,,1,,,,,,,4,,,,,,,,,5,1,,1,232,,,,,3,2410,2970,2970,,,,892,
138354,The University of West Florida,146,FL,12,1,38,1098,33,2,1,2,1,2,4,1,,984,7,,,5,,1,1,1,3,,4,1,2,1,2,4,,,,,2,,1,2,,4,5,,,,,1,5,5,,,5,,,,,6,2100,2100,2100,,,,3242,
206048,Tiffin University,144,OH,39,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,,,,562,
102368,Troy University,134,AL,1,1,40,2097,1568,1,2,2,6,2,,,,256,145,1,,10,2,,,3,2,,3,1,4,,4,2,,1,1,,,,5,9,,3,1,,1,,7,,15,16,,,4,2,,5,13,,3297,5453,5453,,,,4775,
178615,Truman State University,145,MO,29,1,21,1229,1,,1,1,1,1,,1,,3,,,,107,1,28,18,,,,2,,,3,,1029,,10,,,,,,,,1,1,,,,1,,1,5,,1,2,1,,9,,,3800,3800,3800,,,,92,
160755,Tulane University of Louisiana,372,LA,22,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,1068,5004,,,,811,
221953,Tusculum University,160,TN,47,2,56,310,1,,,,1,,,,,24,24,,,2,1,,,8,,,2,1,1,1,,,,,,1,1,,,30,,6,,,1,,14,,181,2,,,7,,,1,,,4220,4220,4220,,,,390,
102377,Tuskegee University,161,AL,1,2,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5907,6353,4950,,,,283,
128328,United States Air Force Academy,203,CO,8,1,,1141,15,8,35,5,113,75,9,4,1,58,48,12,9,37,17,9,12,11,12,3,25,15,26,19,9,32,5,17,10,5,19,16,34,28,5,48,13,18,25,3,13,3,22,109,13,4,48,32,6,21,5,,,,,,,,45,
196088,University at Buffalo,119,NY,36,1,32,3710,,,,,7,3,6,1,,7,7,,,2,,,,,,,1,3,5,,1,1,,1,,1,18,,3603,2,,5,,,12,,1,,2,2,,1,6,2,,1,1,8,2676,2748,2748,,,,1417,
200800,University of Akron Main Campus,119,OH,39,1,34,3410,,,1,,9,2,,1,1,10,2,1,,23,6,,,1,,1,9,1,16,1,,,,,,2,7,,31,3,,3106,1,1,152,,3,,1,1,,1,6,2,3,1,,4,2520,3120,3066,,,,1975,
100663,University of Alabama at Birmingham,111,AL,1,1,36,2262,1935,,,1,9,6,2,,,33,93,,,23,3,4,1,5,16,,9,,3,1,21,8,,,,,2,1,4,4,,3,2,,4,,3,,45,17,,,3,,,1,,,4886,4886,4886,,,,3016,
104179,University of Arizona,127,AZ,4,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,5200,3300,,,,3114,
106397,University of Arkansas,130,AR,5,1,20,5011,2,,4,2477,17,8,,,,13,8,2,1,31,1,5,227,1,44,1,3,1,2,2,11,365,2,4,,,3,,2,2,1,4,233,1,4,1,,,77,1438,1,,7,3,,1,1,,4104,4104,4104,,,,1977,
106245,University of Arkansas at Little Rock,-2,AR,5,1,36,747,1,,2,675,2,2,,,,3,2,,,,,,4,1,2,,,1,1,,3,5,,,,,,,,1,,,2,,,,1,,7,31,,,1,,,,,,3540,4824,4827,,,,2894,
106485,University of Arkansas at Monticello,367,AR,5,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,4950,4950,,,,565,
110635,University of California-Berkeley,127,CA,6,1,27,5596,4,1,43,7,4428,49,25,2,7,62,34,15,1,68,15,7,10,,1,1,44,41,17,22,1,12,3,3,18,4,96,6,80,33,,23,8,33,44,1,5,2,12,106,9,4,61,110,,13,,5,4379,4581,11738,,,,1687,
110662,University of California-Los Angeles,127,CA,6,1,34,5321,1,1,37,1,4419,24,20,3,7,37,22,24,2,62,10,6,3,8,3,2,23,50,13,16,,4,,3,26,1,73,4,89,16,1,12,2,24,47,3,8,1,10,89,10,1,35,59,,8,,1,4028,4655,11303,,,,1512,
132903,University of Central Florida,372,FL,12,1,39,6838,10,1,4,4,11,4,18,2,,6256,46,1,3,39,4,5,3,4,5,1,28,16,7,7,1,4,,3,2,5,60,5,54,14,1,24,,2,49,1,17,,19,21,,1,37,6,1,9,,23,4970,4970,4970,,,,10182,
176965,University of Central Missouri,148,MO,29,1,33,1660,1,,1,11,1,,,,,3,1,1,,39,1,18,97,,1,,1,,1,,,1445,,14,1,,,,,,1,1,3,,,,,1,,8,,,3,1,,5,,,2400,2400,1000,,,,1261,
206941,University of Central Oklahoma,148,OK,40,1,37,2127,1,,1,4,1,1,,,,1,,,,1,,1,14,,,,,,1,2,1,2,1,,,1,,,,,,,2041,,,,,,,52,,,,,1,,,,6946,8546,8546,,,,3250,
237312,University of Charleston,370,WV,54,2,35,306,,,,,,,,,,7,3,,,,1,,,5,,,11,,,,,,,,,,3,,3,6,,26,,,6,,4,,2,3,1,,24,,201,,,,2600,2400,2400,,,,724,
201885,University of Cincinnati-Main Campus,372,OH,39,1,22,5233,2,,2,,12,2,8,,,12,9,1,1,37,227,1,1,396,1,1,12,5,30,3,1,4,,,,,13,,13,9,,4349,1,,17,1,1,,7,18,,1,13,3,1,7,,11,4538,5666,4524,,,,3280,
126614,University of Colorado Boulder,127,CO,8,1,16,6207,11,7,31,3,825,3373,65,2,8,101,50,15,14,256,19,9,20,11,21,11,59,94,32,73,5,43,5,9,17,17,130,10,106,32,3,59,10,41,88,6,10,3,34,224,14,9,61,105,2,44,7,3,2294,2294,2142,,,,1671,
134130,University of Florida,130,FL,12,1,27,6113,8,,5,1,18,8,16,5,,5373,80,5,,35,7,1,5,4,1,2,50,16,14,5,3,5,1,1,1,2,80,1,86,44,,9,2,,52,1,10,,13,38,,2,42,7,3,9,,42,3630,3630,3630,,,,1368,
139959,University of Georgia,130,GA,13,1,22,5766,18,,3,2,30,7,12,2,1,69,5065,,1,21,3,,2,8,28,1,37,8,10,5,3,11,,1,,2,26,2,29,63,,15,3,,15,1,50,1,53,92,,,55,2,1,6,1,1,3540,4080,4080,,,,825,
225511,University of Houston,372,TX,48,1,40,4805,4,,4,,17,4,1,2,,4,6,1,,12,2,3,1,,8,,2,4,2,1,2,6,,2,5,1,2,,2,5,,1,5,1,2,,,,2,4686,1,,1,2,,,1,,3956,5508,5508,,,,6112,
145637,University of Illinois Urbana-Champaign,107,IL,17,1,23,6391,5,2,8,,280,8,9,1,,22,24,3,1,5458,12,9,6,6,3,1,18,36,25,16,1,25,1,2,3,2,96,1,39,8,,15,1,6,17,3,3,1,12,43,3,,39,13,,14,2,88,2500,,,,,,571,
151263,University of Indianapolis,145,IN,18,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,4318,4318,,,,641,
153658,University of Iowa,107,IA,19,1,20,4835,1,1,6,3,40,22,5,1,1,16,4,,,1368,17,2907,16,,,1,4,8,17,125,1,37,,13,2,2,7,3,13,2,2,5,2,,8,,,7,1,23,,1,12,6,,124,1,,2242,3420,2850,,,,1861,
155317,University of Kansas,108,KS,20,1,22,4007,3,1,12,10,69,97,6,,1,6,7,3,1,303,14,22,2426,3,6,2,5,5,18,109,1,455,2,100,4,,6,9,11,10,5,5,67,6,7,,1,7,5,113,2,1,12,7,,38,,4,3126,3126,3126,,,,1712,
157085,University of Kentucky,130,KY,21,1,24,4776,11,2,5,3,32,17,15,5,,47,123,3,,332,88,3,3,3059,7,1,49,19,67,7,5,43,,,1,2,34,1,37,27,,355,2,2,90,1,18,,92,31,2,2,51,5,32,45,,,3730,3730,3730,,,,1505,
160658,University of Louisiana at Lafayette,134,LA,22,1,34,2953,6,,,2,5,3,1,,,5,3,,,4,,,1,,2825,,2,2,1,,9,,,,1,,1,,1,4,,1,1,2,,,1,,2,63,,,2,2,,3,,,3373,3958,3958,,,,2278,
159993,University of Louisiana at Monroe,134,LA,22,1,35,1263,1,,,14,5,1,,,1,3,3,,,,1,,,,1178,,1,,,,5,1,,,,,,,,,,2,,,1,,,,2,42,,,1,,,1,,,3373,3958,3958,,,,819,
200217,University of Mary,155,ND,38,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,2511,2511,,,,396,
163286,University of Maryland-College Park,107,MD,24,1,19,5013,3,1,2,,62,7,60,13,15,49,17,,,27,1,,2,1,2,3,3613,104,7,5,,4,1,,2,6,437,1,263,24,,15,,1,145,4,2,,6,12,2,2,70,6,1,1,,14,2440,4066,4066,,,,1921,
220862,University of Memphis,372,TN,47,1,46,2582,19,,1,56,3,,3,,,9,6,,,23,1,,,3,4,,4,2,,1,172,11,1,,,1,,,,2,,1,4,,2,,,2,2232,16,,,1,,1,1,,,4562,4562,4562,,,,3791,
170976,University of Michigan-Ann Arbor,107,MI,26,1,16,6545,6,1,21,1,401,36,84,2,13,148,44,11,2,484,32,12,10,10,6,5,113,112,3565,37,2,26,1,3,2,10,349,1,457,14,3,125,4,11,119,9,9,2,25,87,7,3,61,25,2,32,,,2454,2454,4814,,,,475,
174075,University of Minnesota-Crookston,155,MN,27,1,22,183,,1,8,,7,,,,,1,1,,,3,2,3,,1,,,,1,,114,,,,1,1,,,,1,,18,2,,1,,,,4,,,,,,1,,12,,,2292,2292,2292,,,,813,
174233,University of Minnesota-Duluth,155,MN,27,1,22,2252,,,1,,5,3,,,,2,1,,,12,,5,,,,,1,1,3,1963,,,2,,1,,,,2,,16,1,,,1,,1,5,,2,,,,1,,221,,2,2272,2272,2272,,,,464,
174066,University of Minnesota-Twin Cities,107,MN,27,1,19,5820,3,2,4,3,105,28,4,,1,11,4,2,2,449,12,35,29,3,1,2,16,7,14,3845,,45,4,21,1,5,19,1,22,8,56,8,2,8,17,,4,70,7,33,2,,14,8,,836,,47,2200,2200,2200,,,,3033,
176017,University of Mississippi,130,MS,28,1,25,3629,117,2,13,43,63,19,9,2,1,119,211,,2,138,18,1,11,30,100,,35,11,16,9,1679,139,2,5,6,4,27,3,12,56,,29,4,6,25,2,20,2,234,318,2,1,64,6,1,11,1,,4820,4820,4820,,,,1279,
178396,University of Missouri-Columbia,130,MO,29,1,19,4099,3,,10,27,35,36,1,,1,14,15,1,,743,18,20,81,7,4,,5,4,9,57,,2739,,9,4,2,14,,8,8,1,9,9,2,3,,,2,25,139,,,3,5,,24,2,,4776,4776,4776,,,,933,
181215,University of Nebraska at Kearney,148,NE,31,1,35,868,,1,1,,,10,,,,2,,,,4,,1,9,,,,,,1,1,,5,,824,,,,,,,,,1,1,1,,,3,,2,,,,,,1,,,4334,4334,4334,,,,462,
181464,University of Nebraska-Lincoln,107,NE,31,1,23,4642,1,,11,5,56,77,2,,,16,4,1,4,194,10,71,110,1,3,,4,2,13,157,1,63,,3453,7,2,8,,5,3,11,10,2,2,6,,1,94,5,85,,1,13,5,,47,2,74,3970,3970,3970,,,,1050,
182281,University of Nevada-Las Vegas,203,NV,32,1,37,4064,,12,43,1,244,26,2,2,,11,1,144,3,29,2,3,2,1,1,,1,6,9,4,1,4,2,,3383,3,8,8,4,2,2,5,2,6,5,,2,3,1,20,10,,2,27,,7,5,5,3682,5756,5756,,,,5901,
182290,University of Nevada-Reno,203,NV,32,1,27,3623,1,3,5,,869,5,,,,1,1,17,6,3,1,,,,,,1,1,,,,1,1,,2670,,2,1,,,,,2,5,,,,,2,4,5,1,,12,,1,2,,4370,4370,4570,,,,2045,
129941,University of New Haven,153,CT,9,2,27,1422,,,2,,9,,588,4,2,9,3,1,,1,1,,,1,,12,19,148,,1,,,,,,28,182,,323,1,,1,,,40,23,1,,2,4,,9,3,1,,2,,1,1666,2766,5804,,,,424,
187985,University of New Mexico-Main Campus,203,NM,35,1,35,3170,,4,30,3,120,41,3,,,6,3,8,4,15,1,1,2,2,1,1,8,6,2,5,2,5,1,,4,2,4,2723,2,4,,4,7,9,10,1,3,3,1,86,1,1,8,15,,4,,4,3934,5256,3934,,,,4907,
199139,University of North Carolina at Charlotte,111,NC,37,1,37,3356,1,,,,3,4,17,1,,10,11,,,4,4,,,,,2,23,7,1,1,,,,,,2,15,1,13,3129,,9,,,14,1,19,,3,2,,1,18,2,,1,,37,3207,3496,3563,,,,3524,
199281,University of North Carolina at Pembroke,141,NC,37,1,56,1032,,,,,,,2,1,,6,4,,,1,,,,,,,2,1,,,,,,,,,3,,2,984,,,1,,1,,7,,,1,,,6,,,,,10,3241,3241,3296,,,,1268,
227216,University of North Texas,111,TX,48,1,37,4831,1,,3,3,26,7,,,,10,8,2,2,13,1,3,5,2,7,,7,2,1,6,4,13,1,2,2,1,3,2,6,2,,4,36,2,2,,2,,2,4615,,1,9,2,,3,,8,3136,4418,4062,,,,4852,
152080,University of Notre Dame,113,IN,18,2,11,1876,7,3,17,7,174,22,49,7,4,85,43,10,5,221,131,10,12,18,32,2,31,42,73,70,4,34,4,10,3,2,113,7,133,22,,116,6,9,95,3,3,1,25,85,4,2,55,24,,39,2,,1950,1950,1950,,,,16,
207500,University of Oklahoma-Norman Campus,108,OK,40,1,23,4350,6,5,12,22,44,58,7,,2,18,16,6,10,30,7,15,63,2,9,1,6,1,16,12,4,47,3,16,8,2,10,5,7,10,2,15,2545,3,12,,2,5,10,1225,3,1,17,4,3,16,2,5,5612,5612,5612,,,,2233,
209551,University of Oregon,127,OR,41,1,25,3678,1,9,31,2,1229,74,5,,1,17,9,51,10,27,3,1,3,1,1,,17,8,9,15,,5,4,2,30,7,10,4,14,6,,9,2,1854,5,1,3,1,3,48,19,1,12,101,,8,2,3,2356,2356,2356,,,,1324,
219383,University of Sioux Falls,155,SD,46,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585,3990,2680,,,,172,
102094,University of South Alabama,134,AL,1,1,39,1861,1478,1,,1,3,1,,,,129,20,,,27,3,1,,2,26,,,,,,121,5,,,1,,5,,2,,,5,,,4,,,,6,11,,1,4,1,,3,,,4096,4096,4096,,,,1747,
218663,University of South Carolina-Columbia,130,SC,45,1,21,5830,5,,3,6,30,8,89,23,6,94,296,,,109,8,3,5,43,6,2,337,140,10,10,4,13,,6,,15,279,1,174,500,,111,1,1,213,16,2841,,47,35,,5,297,3,2,12,,21,4148,4148,4148,,,,1469,
137351,University of South Florida,372,FL,12,1,38,4006,2,,,,8,5,9,1,,3652,14,3,,26,1,3,1,2,2,3,14,15,3,6,2,7,1,1,,3,47,1,32,15,,13,1,,23,2,2,,7,11,1,1,20,4,1,6,,35,4100,4100,4100,,,,5892,
123961,University of Southern California,127,CA,6,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864,1864,3936,,,,625,
176372,University of Southern Mississippi,111,MS,28,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,3834,3834,,,,2393,
206084,University of Toledo,119,OH,39,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306,5162,5162,,,,2217,
207971,University of Tulsa,372,OK,40,2,18,657,,,2,37,9,11,,,,1,,1,1,11,,,22,1,3,,3,,1,1,,70,,5,2,,1,1,,1,,,364,,2,,1,,3,103,,,,,,,,,5610,5610,5610,,,,206,
230764,University of Utah,127,UT,49,1,28,3955,2,9,39,3,335,58,8,1,1,17,16,9,153,52,14,5,3,4,6,3,8,18,14,22,3,15,14,2,73,13,14,4,15,16,2,8,6,34,29,3,,5,3,60,2604,10,14,59,1,11,8,129,3690,3690,3690,,,,5713,
236948,University of Washington-Seattle Campus,127,WA,53,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679,2679,2679,,,,2558,
101587,University of West Alabama,146,AL,1,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,3505,3505,,,,322,
141334,University of West Georgia,146,GA,13,1,47,2223,4,,,,,,,,,,2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,6800,6800,6800,,,,1153,
240444,University of Wisconsin-Madison,107,WI,55,1,14,6079,,2,9,1,179,25,60,1,31,32,19,6,1,618,22,13,9,5,2,4,66,60,41,606,1,32,,6,,4,112,1,202,10,,23,1,3,47,,2,,13,25,4,5,31,20,,3721,1,3,3060,3060,3060,,,,1409,
240727,University of Wyoming,203,WY,56,1,22,1673,1,8,6,2,55,384,2,,,6,5,1,12,21,3,7,17,1,,2,6,7,10,16,,,6,31,3,,3,2,6,7,3,7,3,10,7,,4,16,3,34,7,,16,13,1,12,899,8,3040,3040,1520,,,,1734,
154493,Upper Iowa University,155,IA,19,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,3286,3286,,,,2774,
230728,Utah State University,203,UT,49,1,35,4129,5,15,73,3,101,86,2,1,,11,16,4,338,24,6,8,8,5,2,3,15,6,10,5,1,8,21,2,60,1,11,18,8,7,1,12,4,38,13,2,5,,4,60,2964,1,28,66,,7,34,6,3840,3840,1920,,,,4562,
141264,Valdosta State University,146,GA,13,1,49,1716,9,,,,3,,,,,333,1338,,,1,,1,,,1,,1,,,,,,,,,,,,2,2,,1,,1,2,,17,,1,,,,2,,,1,,,5346,5346,5346,,,,1421,
221999,Vanderbilt University,130,TN,47,2,15,1468,39,1,13,16,87,14,26,,3,142,99,4,2,121,16,3,10,21,11,1,38,49,12,7,11,25,,4,6,1,72,4,99,35,1,41,8,5,36,1,20,,162,125,5,,38,11,,16,1,6,2850,,,,,,18,
234155,Virginia State University,140,VA,51,1,71,1141,1,,,,3,,13,1,86,3,5,,1,8,2,,,,1,,59,7,2,2,,1,,,4,,27,,75,14,,3,,,20,,2,,2,2,,,790,2,1,1,,3,1675,1675,6507,,,,377,
234164,Virginia Union University,140,VA,51,2,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436,5982,5982,,,,124,
206437,Walsh University,144,OH,39,2,33,436,,,,,2,,,,,2,,,,5,3,,,,,,1,,8,,,,,,,1,1,,1,2,1,389,,,11,,2,,,,,,3,1,2,1,,,2358,2562,2196,,,,305,
156082,Washburn University,148,KS,20,1,32,877,,,1,1,1,7,1,,,3,,,,1,1,,781,,,,,,1,2,,41,,11,,,2,,,1,,,7,,,,,,,2,,,,,,,,13,3600,3600,3600,,,,1183,
236939,Washington State University,127,WA,53,1,32,4536,,24,15,,318,25,2,,,13,5,64,80,11,1,1,,2,4,2,3,4,4,2,,3,23,,19,,2,5,7,1,1,2,4,71,1,,2,3,,15,18,,6,3727,,4,2,40,3542,3542,3542,,,,3967,
